family,src,target,w,h,half,slope,t,n,p,sign
上游股价,サービス業,水産・農林業,3,6,H1,0.00198,0.00584,119,0.99534,1
上游股价,サービス業,水産・農林業,3,6,H2,-0.05604,-0.23138,114,0.81702,1
上游股价,サービス業,水産・農林業,6,1,H1,0.04926,0.67901,119,0.49713,1
上游股价,サービス業,水産・農林業,6,1,H2,-0.02802,-0.77993,119,0.43543,1
上游股价,サービス業,水産・農林業,6,3,H1,-0.01495,-0.08615,119,0.93135,1
上游股价,サービス業,水産・農林業,6,3,H2,-0.00692,-0.06276,117,0.94996,1
上游股价,サービス業,水産・農林業,6,6,H1,-0.2511,-1.03264,119,0.30177,1
上游股价,サービス業,水産・農林業,6,6,H2,0.14052,0.73262,114,0.46379,1
上游股价,パルプ・紙,水産・農林業,1,1,H1,-0.03414,-0.49945,119,0.61746,1
上游股价,パルプ・紙,水産・農林業,1,1,H2,0.00088,0.01219,119,0.99027,1
上游股价,パルプ・紙,水産・農林業,1,3,H1,0.14806,1.31154,119,0.18967,1
上游股价,パルプ・紙,水産・農林業,1,3,H2,0.04629,0.38725,117,0.69857,1
上游股价,パルプ・紙,水産・農林業,1,6,H1,0.12973,0.80132,119,0.42295,1
上游股价,パルプ・紙,水産・農林業,1,6,H2,0.09416,0.69113,114,0.48949,1
上游股价,パルプ・紙,水産・農林業,3,1,H1,0.05178,1.4718,119,0.14107,1
上游股价,パルプ・紙,水産・農林業,3,1,H2,0.0194,0.42897,119,0.66795,1
上游股价,パルプ・紙,水産・農林業,3,3,H1,0.13259,1.50953,119,0.13116,1
上游股价,パルプ・紙,水産・農林業,3,3,H2,-0.04521,-0.40374,117,0.68641,1
上游股价,パルプ・紙,水産・農林業,3,6,H1,0.13671,1.0813,119,0.27956,1
上游股价,パルプ・紙,水産・農林業,3,6,H2,0.04223,0.35023,114,0.72617,1
上游股价,パルプ・紙,水産・農林業,6,1,H1,0.01591,0.67952,119,0.49681,1
上游股价,パルプ・紙,水産・農林業,6,1,H2,0.02891,0.72542,119,0.46819,1
上游股价,パルプ・紙,水産・農林業,6,3,H1,0.06127,0.99788,119,0.31834,1
上游股价,パルプ・紙,水産・農林業,6,3,H2,0.01757,0.21721,117,0.82804,1
上游股价,パルプ・紙,水産・農林業,6,6,H1,0.09992,0.72051,119,0.47121,1
上游股价,パルプ・紙,水産・農林業,6,6,H2,-0.01177,-0.10491,114,0.91645,1
上游股价,化学,水産・農林業,1,1,H1,-0.13384,-0.47522,119,0.63463,1
上游股价,化学,水産・農林業,1,1,H2,0.38064,2.04392,119,0.04096,1
上游股价,化学,水産・農林業,1,3,H1,0.57983,1.13273,119,0.25733,1
上游股价,化学,水産・農林業,1,3,H2,0.28349,0.86948,117,0.38459,1
上游股价,化学,水産・農林業,1,6,H1,-0.11926,-0.15592,119,0.87609,1
上游股价,化学,水産・農林業,1,6,H2,-0.12307,-0.25707,114,0.79713,1
上游股价,化学,水産・農林業,3,1,H1,0.17377,1.0141,119,0.31053,1
上游股价,化学,水産・農林業,3,1,H2,0.13338,1.18432,119,0.23629,1
上游股价,化学,水産・農林業,3,3,H1,0.10564,0.24942,119,0.80303,1
上游股价,化学,水産・農林業,3,3,H2,0.00491,0.01698,117,0.98645,1
上游股价,化学,水産・農林業,3,6,H1,-0.3136,-0.40048,119,0.6888,1
上游股价,化学,水産・農林業,3,6,H2,-0.03007,-0.07835,114,0.93755,1
上游股价,化学,水産・農林業,6,1,H1,-0.02273,-0.21203,119,0.83209,1
上游股价,化学,水産・農林業,6,1,H2,0.0248,0.3918,119,0.6952,1
上游股价,化学,水産・農林業,6,3,H1,-0.13076,-0.3796,119,0.70424,1
上游股价,化学,水産・農林業,6,3,H2,-0.03132,-0.16148,117,0.87172,1
上游股价,化学,水産・農林業,6,6,H1,-0.25077,-0.30708,119,0.75878,1
上游股价,化学,水産・農林業,6,6,H2,-0.12231,-0.39517,114,0.69272,1
上游股价,医薬品,水産・農林業,1,1,H1,-0.04331,-0.3882,119,0.69787,1
上游股价,医薬品,水産・農林業,1,1,H2,0.10043,1.06055,119,0.2889,1
上游股价,医薬品,水産・農林業,1,3,H1,0.11774,0.52349,119,0.60064,1
上游股价,医薬品,水産・農林業,1,3,H2,0.07074,0.52762,117,0.59776,1
上游股价,医薬品,水産・農林業,1,6,H1,0.17957,0.69742,119,0.48554,1
上游股价,医薬品,水産・農林業,1,6,H2,-0.01011,-0.05642,114,0.95501,1
上游股价,医薬品,水産・農林業,3,1,H1,0.04831,0.76372,119,0.44503,1
上游股价,医薬品,水産・農林業,3,1,H2,0.02677,0.50787,119,0.61155,1
上游股价,医薬品,水産・農林業,3,3,H1,0.21742,1.55012,119,0.12111,1
上游股价,医薬品,水産・農林業,3,3,H2,-0.04029,-0.3915,117,0.69543,1
上游股价,医薬品,水産・農林業,3,6,H1,-0.06545,-0.35657,119,0.72141,1
上游股价,医薬品,水産・農林業,3,6,H2,-0.12813,-0.724,114,0.46907,1
上游股价,医薬品,水産・農林業,6,1,H1,0.02258,0.64245,119,0.52058,1
上游股价,医薬品,水産・農林業,6,1,H2,-0.00144,-0.04709,119,0.96244,1
上游股价,医薬品,水産・農林業,6,3,H1,-0.03061,-0.34848,119,0.72748,1
上游股价,医薬品,水産・農林業,6,3,H2,-0.05568,-0.72092,117,0.47096,1
上游股价,医薬品,水産・農林業,6,6,H1,-0.22948,-1.40354,119,0.16046,1
上游股价,医薬品,水産・農林業,6,6,H2,-0.12909,-0.91988,114,0.35763,1
上游股价,サービス業,海運業,1,1,H1,-0.29738,-1.19808,119,0.23089,1
上游股价,サービス業,海運業,1,1,H2,-0.0564,-0.21189,119,0.8322,1
上游股价,サービス業,海運業,1,3,H1,-0.85575,-1.72339,119,0.08482,1
上游股价,サービス業,海運業,1,3,H2,-0.4302,-1.23264,117,0.21771,1
上游股价,サービス業,海運業,1,6,H1,-0.66263,-0.89322,119,0.37174,1
上游股价,サービス業,海運業,1,6,H2,-0.18866,-0.34638,114,0.72905,1
上游股价,サービス業,海運業,3,1,H1,-0.2575,-1.95083,119,0.05108,1
上游股价,サービス業,海運業,3,1,H2,-0.07618,-0.64193,119,0.52092,1
上游股价,サービス業,海運業,3,3,H1,-0.60191,-1.48748,119,0.13689,1
上游股价,サービス業,海運業,3,3,H2,0.00127,0.00491,117,0.99608,1
上游股价,サービス業,海運業,3,6,H1,-0.03346,-0.05521,119,0.95597,1
上游股价,サービス業,海運業,3,6,H2,0.02288,0.04691,114,0.96259,1
上游股价,サービス業,海運業,6,1,H1,-0.12667,-0.90376,119,0.36612,1
上游股价,サービス業,海運業,6,1,H2,-0.00501,-0.0747,119,0.94046,1
上游股价,サービス業,海運業,6,3,H1,-0.04978,-0.13356,119,0.89375,1
上游股价,サービス業,海運業,6,3,H2,0.03962,0.18328,117,0.85458,1
上游股价,サービス業,海運業,6,6,H1,0.20138,0.37751,119,0.7058,1
上游股价,サービス業,海運業,6,6,H2,0.07522,0.1601,114,0.87281,1
上游股价,石油・石炭製品,海運業,1,1,H1,-0.00628,-0.06016,119,0.95202,1
上游股价,石油・石炭製品,海運業,1,1,H2,0.12916,1.24817,119,0.21197,1
上游股价,石油・石炭製品,海運業,1,3,H1,0.11161,0.52002,119,0.60305,1
上游股价,石油・石炭製品,海運業,1,3,H2,0.1214,0.56285,117,0.57354,1
上游股价,石油・石炭製品,海運業,1,6,H1,-0.03597,-0.09866,119,0.92141,1
上游股价,石油・石炭製品,海運業,1,6,H2,-0.08533,-0.24891,114,0.80343,1
上游股价,石油・石炭製品,海運業,3,1,H1,0.0483,0.73353,119,0.46323,1
上游股价,石油・石炭製品,海運業,3,1,H2,0.01989,0.38003,119,0.70392,1
上游股价,石油・石炭製品,海運業,3,3,H1,0.07277,0.46391,119,0.64271,1
上游股价,石油・石炭製品,海運業,3,3,H2,-0.00834,-0.06913,117,0.94489,1
上游股价,石油・石炭製品,海運業,3,6,H1,-0.1349,-0.53457,119,0.59294,1
上游股价,石油・石炭製品,海運業,3,6,H2,-0.10547,-0.50354,114,0.61459,1
上游股价,石油・石炭製品,海運業,6,1,H1,0.00694,0.11928,119,0.90505,1
上游股价,石油・石炭製品,海運業,6,1,H2,-0.01122,-0.31301,119,0.75428,1
上游股价,石油・石炭製品,海運業,6,3,H1,-0.03624,-0.23864,119,0.81138,1
上游股价,石油・石炭製品,海運業,6,3,H2,-0.07126,-0.74149,117,0.45839,1
上游股价,石油・石炭製品,海運業,6,6,H1,-0.19014,-0.77346,119,0.43925,1
上游股价,石油・石炭製品,海運業,6,6,H2,-0.13447,-0.90857,114,0.36358,1
上游股价,不動産業,海運業,1,1,H1,-0.04431,-0.38093,119,0.70326,1
上游股价,不動産業,海運業,1,1,H2,0.42063,1.87677,119,0.06055,1
上游股价,不動産業,海運業,1,3,H1,-0.04204,-0.13432,119,0.89315,1
上游股价,不動産業,海運業,1,3,H2,0.01647,0.05124,117,0.95913,1
上游股价,不動産業,海運業,1,6,H1,0.1054,0.29254,119,0.76987,1
上游股价,不動産業,海運業,1,6,H2,0.58,1.18941,114,0.23428,1
上游股价,不動産業,海運業,3,1,H1,-0.02928,-0.34278,119,0.73177,1
上游股价,不動産業,海運業,3,1,H2,0.01109,0.08751,119,0.93026,1
上游股价,不動産業,海運業,3,3,H1,0.03853,0.17522,119,0.8609,1
上游股价,不動産業,海運業,3,3,H2,0.08024,0.25941,117,0.79532,1
上游股价,不動産業,海運業,3,6,H1,0.37259,1.45538,119,0.14556,1
上游股价,不動産業,海運業,3,6,H2,0.06484,0.1188,114,0.90543,1
上游股价,不動産業,海運業,6,1,H1,0.01771,0.38121,119,0.70304,1
上游股价,不動産業,海運業,6,1,H2,0.06977,0.73154,119,0.46445,1
上游股价,不動産業,海運業,6,3,H1,0.18494,1.81685,119,0.06924,1
上游股价,不動産業,海運業,6,3,H2,0.00393,0.01486,117,0.98814,1
上游股价,不動産業,海運業,6,6,H1,0.4995,5.12556,119,0.0,1
上游股价,不動産業,海運業,6,6,H2,-0.11441,-0.1989,114,0.84234,1
上游股价,鉱業,石油・石炭製品,1,1,H1,0.03941,0.36494,119,0.71515,1
上游股价,鉱業,石油・石炭製品,1,1,H2,0.07208,0.80986,119,0.41802,1
上游股价,鉱業,石油・石炭製品,1,3,H1,-0.08533,-0.42953,119,0.66754,1
上游股价,鉱業,石油・石炭製品,1,3,H2,0.22516,1.16864,117,0.24255,1
上游股价,鉱業,石油・石炭製品,1,6,H1,-0.17124,-0.8425,119,0.39951,1
上游股价,鉱業,石油・石炭製品,1,6,H2,0.06549,0.20543,114,0.83723,1
上游股价,鉱業,石油・石炭製品,3,1,H1,-0.05722,-0.8453,119,0.39794,1
上游股价,鉱業,石油・石炭製品,3,1,H2,0.06274,1.20261,119,0.22913,1
上游股价,鉱業,石油・石炭製品,3,3,H1,-0.1531,-1.39568,119,0.16281,1
上游股价,鉱業,石油・石炭製品,3,3,H2,0.05194,0.27489,117,0.7834,1
上游股价,鉱業,石油・石炭製品,3,6,H1,-0.50804,-3.55432,119,0.00038,1
上游股价,鉱業,石油・石炭製品,3,6,H2,0.02269,0.08177,114,0.93483,1
上游股价,鉱業,石油・石炭製品,6,1,H1,-0.06283,-1.41652,119,0.15662,1
上游股价,鉱業,石油・石炭製品,6,1,H2,-0.00475,-0.08971,119,0.92852,1
上游股价,鉱業,石油・石炭製品,6,3,H1,-0.25309,-2.98357,119,0.00285,1
上游股价,鉱業,石油・石炭製品,6,3,H2,-0.04856,-0.331,117,0.74064,1
上游股价,鉱業,石油・石炭製品,6,6,H1,-0.47412,-3.49505,119,0.00047,1
上游股价,鉱業,石油・石炭製品,6,6,H2,-0.03525,-0.15131,114,0.87973,1
上游股价,電気機器,精密機器,1,1,H1,0.04457,0.381,119,0.7032,1
上游股价,電気機器,精密機器,1,1,H2,0.05466,0.87415,119,0.38204,1
上游股价,電気機器,精密機器,1,3,H1,0.12357,0.59188,119,0.55393,1
上游股价,電気機器,精密機器,1,3,H2,-0.0683,-0.7322,117,0.46405,1
上游股价,電気機器,精密機器,1,6,H1,0.15327,0.9828,119,0.32571,1
上游股价,電気機器,精密機器,1,6,H2,0.01098,0.07029,114,0.94397,1
上游股价,電気機器,精密機器,3,1,H1,0.02277,0.36109,119,0.71803,1
上游股价,電気機器,精密機器,3,1,H2,-0.01639,-0.35428,119,0.72313,1
上游股价,電気機器,精密機器,3,3,H1,-0.02798,-0.24819,119,0.80399,1
上游股价,電気機器,精密機器,3,3,H2,-0.03767,-0.32927,117,0.74195,1
上游股价,電気機器,精密機器,3,6,H1,-0.05922,-0.53637,119,0.5917,1
上游股价,電気機器,精密機器,3,6,H2,0.14287,0.63426,114,0.52591,1
上游股价,電気機器,精密機器,6,1,H1,0.0209,0.72821,119,0.46648,1
上游股价,電気機器,精密機器,6,1,H2,0.00272,0.07719,119,0.93847,1
上游股价,電気機器,精密機器,6,3,H1,-0.02608,-0.44587,119,0.65569,1
上游股价,電気機器,精密機器,6,3,H2,0.06723,0.60722,117,0.54371,1
上游股价,電気機器,精密機器,6,6,H1,-0.08115,-0.72118,119,0.4708,1
上游股价,電気機器,精密機器,6,6,H2,0.19604,1.01751,114,0.30891,1
上游股价,非鉄金属,精密機器,1,1,H1,0.04128,0.54204,119,0.58779,1
上游股价,非鉄金属,精密機器,1,1,H2,0.10298,2.00185,119,0.0453,1
上游股价,非鉄金属,精密機器,1,3,H1,0.2831,1.86515,119,0.06216,1
上游股价,非鉄金属,精密機器,1,3,H2,0.14885,1.504,117,0.13258,1
上游股价,非鉄金属,精密機器,1,6,H1,0.32465,3.0483,119,0.0023,1
上游股价,非鉄金属,精密機器,1,6,H2,0.34543,2.1376,114,0.03255,1
上游股价,非鉄金属,精密機器,3,1,H1,0.088,1.98262,119,0.04741,1
上游股价,非鉄金属,精密機器,3,1,H2,0.05355,2.31605,119,0.02056,1
上游股价,非鉄金属,精密機器,3,3,H1,0.17682,2.24485,119,0.02478,1
上游股价,非鉄金属,精密機器,3,3,H2,0.13747,2.25344,117,0.02423,1
上游股价,非鉄金属,精密機器,3,6,H1,0.16747,1.30102,119,0.19325,1
上游股价,非鉄金属,精密機器,3,6,H2,0.23857,1.97331,114,0.04846,1
上游股价,非鉄金属,精密機器,6,1,H1,0.0444,1.6987,119,0.08937,1
上游股价,非鉄金属,精密機器,6,1,H2,0.03701,2.48548,119,0.01294,1
上游股价,非鉄金属,精密機器,6,3,H1,0.06978,1.05372,119,0.29201,1
上游股价,非鉄金属,精密機器,6,3,H2,0.09331,2.37316,117,0.01764,1
上游股价,非鉄金属,精密機器,6,6,H1,0.01714,0.15812,119,0.87436,1
上游股价,非鉄金属,精密機器,6,6,H2,0.13359,1.29949,114,0.19378,1
上游股价,ゴム製品,精密機器,1,1,H1,-0.04392,-0.84247,119,0.39952,1
上游股价,ゴム製品,精密機器,1,1,H2,-0.01524,-0.3116,119,0.75535,1
上游股价,ゴム製品,精密機器,1,3,H1,-0.09229,-0.59636,119,0.55094,1
上游股价,ゴム製品,精密機器,1,3,H2,0.00913,0.10101,117,0.91954,1
上游股价,ゴム製品,精密機器,1,6,H1,-0.21815,-1.37662,119,0.16863,1
上游股价,ゴム製品,精密機器,1,6,H2,0.12302,0.81498,114,0.41508,1
上游股价,ゴム製品,精密機器,3,1,H1,-0.03226,-0.63758,119,0.52375,1
上游股价,ゴム製品,精密機器,3,1,H2,-0.0007,-0.02454,119,0.98042,1
上游股价,ゴム製品,精密機器,3,3,H1,-0.0683,-0.64075,119,0.52168,1
上游股价,ゴム製品,精密機器,3,3,H2,0.01926,0.31724,117,0.75106,1
上游股价,ゴム製品,精密機器,3,6,H1,-0.14264,-1.60187,119,0.10919,1
上游股价,ゴム製品,精密機器,3,6,H2,0.15577,1.12271,114,0.26156,1
上游股价,ゴム製品,精密機器,6,1,H1,-0.04644,-1.42025,119,0.15554,1
上游股价,ゴム製品,精密機器,6,1,H2,0.01163,0.53225,119,0.59456,1
上游股价,ゴム製品,精密機器,6,3,H1,-0.08224,-1.38322,119,0.1666,1
上游股价,ゴム製品,精密機器,6,3,H2,0.0571,0.869,117,0.38485,1
上游股价,ゴム製品,精密機器,6,6,H1,-0.01093,-0.19394,119,0.84622,1
上游股价,ゴム製品,精密機器,6,6,H2,0.17455,1.29205,114,0.19634,1
上游股价,サービス業,精密機器,1,1,H1,-0.03389,-0.32105,119,0.74817,1
上游股价,サービス業,精密機器,1,1,H2,-0.07039,-0.9469,119,0.34369,1
上游股价,サービス業,精密機器,1,3,H1,-0.07511,-0.3232,119,0.74655,1
上游股价,サービス業,精密機器,1,3,H2,-0.08461,-0.68536,117,0.49312,1
上游股价,サービス業,精密機器,1,6,H1,-0.24462,-0.9628,119,0.33565,1
上游股价,サービス業,精密機器,1,6,H2,-0.20262,-1.02448,114,0.30561,1
上游股价,サービス業,精密機器,3,1,H1,-0.0354,-0.59898,119,0.54918,1
上游股价,サービス業,精密機器,3,1,H2,-0.03501,-0.93235,119,0.35115,1
上游股价,サービス業,精密機器,3,3,H1,-0.03122,-0.26499,119,0.79102,1
上游股价,サービス業,精密機器,3,3,H2,-0.1626,-1.83565,117,0.06641,1
上游股价,サービス業,精密機器,3,6,H1,-0.11242,-0.80147,119,0.42286,1
上游股价,サービス業,精密機器,3,6,H2,-0.12347,-0.715,114,0.47461,1
上游股价,サービス業,精密機器,6,1,H1,-0.03292,-1.09822,119,0.27211,1
上游股价,サービス業,精密機器,6,1,H2,-0.02689,-1.00594,119,0.31445,1
上游股价,サービス業,精密機器,6,3,H1,-0.04094,-0.56006,119,0.57544,1
上游股价,サービス業,精密機器,6,3,H2,-0.062,-0.78825,117,0.43055,1
上游股价,サービス業,精密機器,6,6,H1,0.03445,0.25305,119,0.80023,1
上游股价,サービス業,精密機器,6,6,H2,-0.03464,-0.26159,114,0.79364,1
上游股价,金属製品,精密機器,1,1,H1,0.04229,0.40658,119,0.68432,1
上游股价,金属製品,精密機器,1,1,H2,0.12383,1.49235,119,0.13561,1
上游股价,金属製品,精密機器,1,3,H1,0.21523,1.49934,119,0.13379,1
上游股价,金属製品,精密機器,1,3,H2,-0.10135,-0.60946,117,0.54222,1
上游股价,金属製品,精密機器,1,6,H1,0.35761,2.04272,119,0.04108,1
上游股价,金属製品,精密機器,1,6,H2,0.0219,0.10967,114,0.91267,1
上游股价,金属製品,精密機器,3,1,H1,0.08377,1.80985,119,0.07032,1
上游股价,金属製品,精密機器,3,1,H2,-0.02582,-0.41383,119,0.679,1
上游股价,金属製品,精密機器,3,3,H1,0.25659,2.52502,119,0.01157,1
上游股价,金属製品,精密機器,3,3,H2,-0.12566,-0.84571,117,0.39772,1
上游股价,金属製品,精密機器,3,6,H1,0.27609,1.58697,119,0.11252,1
上游股价,金属製品,精密機器,3,6,H2,-0.0489,-0.2396,114,0.81064,1
上游股价,金属製品,精密機器,6,1,H1,0.09062,2.39195,119,0.01676,1
上游股价,金属製品,精密機器,6,1,H2,0.00369,0.10249,119,0.91837,1
上游股价,金属製品,精密機器,6,3,H1,0.17398,1.90795,119,0.0564,1
上游股价,金属製品,精密機器,6,3,H2,-0.03875,-0.43211,117,0.66566,1
上游股价,金属製品,精密機器,6,6,H1,0.03539,0.24404,119,0.8072,1
上游股价,金属製品,精密機器,6,6,H2,-0.06306,-0.46563,114,0.64148,1
上游股价,卸売業,精密機器,1,1,H1,-0.04639,-0.23885,119,0.81123,1
上游股价,卸売業,精密機器,1,1,H2,-0.12787,-0.68711,119,0.49202,1
上游股价,卸売業,精密機器,1,3,H1,-0.00084,-0.00263,119,0.9979,1
上游股价,卸売業,精密機器,1,3,H2,-0.00115,-0.00363,117,0.9971,1
上游股价,卸売業,精密機器,1,6,H1,-0.18904,-0.51202,119,0.60864,1
上游股价,卸売業,精密機器,1,6,H2,0.20679,0.34747,114,0.72824,1
上游股价,卸売業,精密機器,3,1,H1,0.01846,0.18742,119,0.85133,1
上游股价,卸売業,精密機器,3,1,H2,-0.0293,-0.27583,119,0.78268,1
上游股价,卸売業,精密機器,3,3,H1,0.06543,0.34316,119,0.73148,1
上游股价,卸売業,精密機器,3,3,H2,0.16969,0.49003,117,0.62411,1
上游股价,卸売業,精密機器,3,6,H1,-0.06238,-0.27284,119,0.78497,1
上游股价,卸売業,精密機器,3,6,H2,0.29993,0.49825,114,0.61831,1
上游股价,卸売業,精密機器,6,1,H1,0.01135,0.28211,119,0.77786,1
上游股价,卸売業,精密機器,6,1,H2,0.03421,0.39092,119,0.69586,1
上游股价,卸売業,精密機器,6,3,H1,0.00574,0.05395,119,0.95698,1
上游股价,卸売業,精密機器,6,3,H2,0.12308,0.47226,117,0.63674,1
上游股价,卸売業,精密機器,6,6,H1,-0.08664,-0.70641,119,0.47993,1
上游股价,卸売業,精密機器,6,6,H2,0.13348,0.29244,114,0.76995,1
上游股价,小売業,精密機器,1,1,H1,-0.05904,-0.65216,119,0.5143,1
上游股价,小売業,精密機器,1,1,H2,-0.21293,-2.05879,119,0.03951,1
上游股价,小売業,精密機器,1,3,H1,-0.41978,-1.86779,119,0.06179,1
上游股价,小売業,精密機器,1,3,H2,-0.12485,-0.8047,117,0.42099,1
上游股价,小売業,精密機器,1,6,H1,-0.45833,-2.52151,119,0.01169,1
上游股价,小売業,精密機器,1,6,H2,-0.17696,-0.62677,114,0.53081,1
上游股价,小売業,精密機器,3,1,H1,-0.1053,-1.79877,119,0.07206,1
上游股价,小売業,精密機器,3,1,H2,-0.07588,-1.28373,119,0.19924,1
上游股价,小売業,精密機器,3,3,H1,-0.2196,-1.89882,119,0.05759,1
上游股价,小売業,精密機器,3,3,H2,-0.10852,-0.57774,117,0.56344,1
上游股价,小売業,精密機器,3,6,H1,-0.1273,-0.80128,119,0.42297,1
上游股价,小売業,精密機器,3,6,H2,-0.25543,-0.78583,114,0.43196,1
上游股价,小売業,精密機器,6,1,H1,-0.04495,-1.34226,119,0.17951,1
上游股价,小売業,精密機器,6,1,H2,-0.03819,-0.66842,119,0.50386,1
