family,src,target,w,h,L,p_H1,p_H2,slope_H1,slope_H2,t_H1,t_H2,found,rep
外部需求 → 日本,jp_exp,T6,3,1,6,0.8329,0.9155,-0.0073,0.0045,-0.211,0.1061,False,False
外部需求 → 日本,jp_exp,T6,3,3,0,0.3388,0.9221,0.1666,-0.0129,0.9566,-0.0978,False,False
外部需求 → 日本,jp_exp,T6,3,3,3,0.8511,0.5403,-0.0236,0.0487,-0.1877,0.6124,False,False
外部需求 → 日本,jp_exp,T6,3,3,6,0.3018,0.7043,0.0915,-0.0311,1.0325,-0.3795,False,False
外部需求 → 日本,jp_exp,T6,3,6,0,0.5821,0.7179,0.1563,0.0563,0.5503,0.3612,False,False
外部需求 → 日本,jp_exp,T6,3,6,3,0.7136,0.8963,0.0738,0.0188,0.367,0.1304,False,False
外部需求 → 日本,jp_exp,T6,3,6,6,0.0759,0.4777,0.3309,-0.1108,1.7748,-0.71,False,False
外部需求 → 日本,jp_exp,T6,6,1,0,0.3267,0.9083,0.0439,0.0042,0.9807,0.1152,False,False
外部需求 → 日本,jp_exp,T6,6,1,3,0.8152,0.6977,0.0069,-0.0122,0.2338,-0.3884,False,False
外部需求 → 日本,jp_exp,T6,6,1,6,0.1521,0.7749,0.035,0.0102,1.4323,0.2859,False,False
外部需求 → 日本,jp_exp,T6,6,3,0,0.5054,0.8878,0.0769,0.0137,0.666,0.1411,False,False
外部需求 → 日本,jp_exp,T6,6,3,3,0.6581,0.8206,0.0311,0.0162,0.4425,0.2268,False,False
外部需求 → 日本,jp_exp,T6,6,3,6,0.0626,0.4762,0.1361,-0.0575,1.8619,-0.7124,False,False
外部需求 → 日本,jp_exp,T6,6,6,0,0.5162,0.7801,0.116,0.0419,0.6492,0.2792,False,False
外部需求 → 日本,jp_exp,T6,6,6,3,0.2149,0.765,0.1722,-0.042,1.2401,-0.2989,False,False
外部需求 → 日本,jp_exp,T6,6,6,6,0.0498,0.2979,0.2338,-0.1229,1.9617,-1.0408,False,False
外部需求 → 日本,jp_exp,T7,1,1,0,0.5122,0.3448,-0.1194,-0.1848,-0.6553,-0.9447,False,False
外部需求 → 日本,jp_exp,T7,1,1,3,0.1185,0.21,0.3284,-0.2512,1.561,-1.2535,False,False
外部需求 → 日本,jp_exp,T7,1,1,6,0.3169,0.8325,0.2051,0.0465,1.0009,0.2115,False,False
外部需求 → 日本,jp_exp,T7,1,3,0,0.4134,0.1706,-0.3234,-0.6681,-0.8179,-1.3702,False,False
外部需求 → 日本,jp_exp,T7,1,3,3,0.5126,0.7571,0.3435,-0.1037,0.6548,-0.3093,False,False
外部需求 → 日本,jp_exp,T7,1,3,6,0.4167,0.9594,0.4039,-0.0148,0.8122,-0.0509,False,False
外部需求 → 日本,jp_exp,T7,1,6,0,0.9364,0.0563,0.0748,-0.8915,0.0799,-1.909,False,False
外部需求 → 日本,jp_exp,T7,1,6,3,0.3736,0.8092,0.8211,-0.1064,0.8898,-0.2415,False,False
外部需求 → 日本,jp_exp,T7,1,6,6,0.3552,0.3485,-0.5762,0.2488,-0.9246,0.9376,False,False
外部需求 → 日本,jp_exp,T7,3,1,0,0.557,0.1081,-0.0561,-0.2295,-0.5873,-1.6068,False,False
外部需求 → 日本,jp_exp,T7,3,1,3,0.5707,0.92,0.074,-0.0136,0.567,-0.1004,False,False
外部需求 → 日本,jp_exp,T7,3,1,6,0.2528,0.6932,0.1224,-0.0329,1.1435,-0.3946,False,False
外部需求 → 日本,jp_exp,T7,3,3,0,0.9613,0.0034,-0.0154,-0.759,-0.0486,-2.9282,False,False
外部需求 → 日本,jp_exp,T7,3,3,3,0.5134,0.627,0.2342,0.1392,0.6536,0.4859,False,False
外部需求 → 日本,jp_exp,T7,3,3,6,0.8472,0.9954,0.0374,-0.001,0.1926,-0.0058,False,False
外部需求 → 日本,jp_exp,T7,3,6,0,0.6967,0.0001,0.2557,-0.661,0.3898,-4.0425,False,False
外部需求 → 日本,jp_exp,T7,3,6,3,0.5335,0.7421,0.2916,0.1184,0.6227,0.329,False,False
外部需求 → 日本,jp_exp,T7,3,6,6,0.0245,0.3335,-0.8872,0.1373,-2.2491,0.9671,False,False
外部需求 → 日本,jp_exp,T7,6,1,0,0.9875,0.0495,0.0014,-0.1468,0.0156,-1.9646,False,False
外部需求 → 日本,jp_exp,T7,6,1,3,0.4387,0.9505,0.0705,-0.005,0.7743,-0.0621,False,False
外部需求 → 日本,jp_exp,T7,6,1,6,0.3783,0.6001,-0.0446,0.0292,-0.881,0.5243,False,False
外部需求 → 日本,jp_exp,T7,6,3,0,0.8083,0.061,0.0656,-0.3456,0.2426,-1.8736,False,False
外部需求 → 日本,jp_exp,T7,6,3,3,0.5351,0.6479,0.1088,0.09,0.6202,0.4567,False,False
外部需求 → 日本,jp_exp,T7,6,3,6,0.0259,0.5942,-0.35,0.0609,-2.2275,0.5327,False,False
外部需求 → 日本,jp_exp,T7,6,6,0,0.6305,0.1714,0.1977,-0.2906,0.481,-1.3678,False,False
外部需求 → 日本,jp_exp,T7,6,6,3,0.2107,0.5692,-0.2577,0.144,-1.2517,0.5692,False,False
外部需求 → 日本,jp_exp,T7,6,6,6,0.0003,0.7542,-0.9488,-0.061,-3.6505,-0.3132,True,False
外部需求 → 日本,jp_exp,T8,1,1,0,0.4948,0.5174,0.0502,-0.0619,0.6826,-0.6473,False,False
外部需求 → 日本,jp_exp,T8,1,1,3,0.6956,0.4423,-0.0296,-0.0893,-0.3913,-0.7683,False,False
外部需求 → 日本,jp_exp,T8,1,1,6,0.6417,0.0538,0.0372,0.2136,0.4653,1.9282,False,False
外部需求 → 日本,jp_exp,T8,1,3,0,0.6141,0.7369,-0.0631,-0.0626,-0.5042,-0.336,False,False
外部需求 → 日本,jp_exp,T8,1,3,3,0.0746,0.7366,-0.1832,-0.0619,-1.7832,-0.3363,False,False
外部需求 → 日本,jp_exp,T8,1,3,6,0.2345,0.3093,0.1347,0.2205,1.1889,1.0166,False,False
外部需求 → 日本,jp_exp,T8,1,6,0,0.1277,0.7243,-0.2302,-0.0826,-1.5231,-0.3527,False,False
外部需求 → 日本,jp_exp,T8,1,6,3,0.7937,0.5602,-0.0354,0.1365,-0.2615,0.5826,False,False
外部需求 → 日本,jp_exp,T8,1,6,6,0.1576,0.4762,0.2259,0.1979,1.4131,0.7125,False,False
外部需求 → 日本,jp_exp,T8,3,1,0,0.6171,0.5356,-0.0142,-0.04,-0.4999,-0.6195,False,False
外部需求 → 日本,jp_exp,T8,3,1,3,0.2772,0.9342,-0.0371,0.0053,-1.0866,0.0826,False,False
外部需求 → 日本,jp_exp,T8,3,1,6,0.2682,0.1916,0.0278,0.0776,1.1072,1.3059,False,False
外部需求 → 日本,jp_exp,T8,3,3,0,0.1295,0.4946,-0.0884,-0.1232,-1.516,-0.6829,False,False
外部需求 → 日本,jp_exp,T8,3,3,3,0.3906,0.0082,-0.0594,0.2266,-0.8585,2.6447,False,False
外部需求 → 日本,jp_exp,T8,3,3,6,0.0896,0.8976,0.1078,-0.0202,1.6976,-0.1288,False,False
外部需求 → 日本,jp_exp,T8,3,6,0,0.1999,0.4945,-0.1516,0.1074,-1.2819,0.6832,False,False
外部需求 → 日本,jp_exp,T8,3,6,3,0.5233,0.1799,0.0464,0.2008,0.6382,1.3409,False,False
外部需求 → 日本,jp_exp,T8,3,6,6,0.7316,0.979,0.0389,0.0055,0.3429,0.0263,False,False
外部需求 → 日本,jp_exp,T8,6,1,0,0.2747,0.7028,-0.0191,-0.0185,-1.0923,-0.3815,False,False
外部需求 → 日本,jp_exp,T8,6,1,3,0.65,0.0435,-0.0078,0.0594,-0.4538,2.0193,False,False
外部需求 → 日本,jp_exp,T8,6,1,6,0.2457,0.3397,0.0201,0.0381,1.1608,0.9548,False,False
外部需求 → 日本,jp_exp,T8,6,3,0,0.2412,0.4428,-0.0599,0.059,-1.1719,0.7676,False,False
外部需求 → 日本,jp_exp,T8,6,3,3,0.6151,0.0697,0.0163,0.136,0.5029,1.8137,False,False
外部需求 → 日本,jp_exp,T8,6,3,6,0.7254,0.8675,0.0173,0.0171,0.3513,0.1668,False,False
外部需求 → 日本,jp_exp,T8,6,6,0,0.5259,0.0798,-0.0458,0.197,-0.6343,1.7517,False,False
外部需求 → 日本,jp_exp,T8,6,6,3,0.6234,0.3924,0.0333,0.1475,0.491,0.8552,False,False
外部需求 → 日本,jp_exp,T8,6,6,6,0.2526,0.6982,-0.0747,-0.0471,-1.1441,-0.3877,False,False
外部需求 → 日本,jp_exp,T9,1,1,0,0.744,0.217,-0.0573,0.2635,-0.3265,1.2346,False,False
外部需求 → 日本,jp_exp,T9,1,1,3,0.786,0.1957,-0.0409,-0.2943,-0.2715,-1.2939,False,False
外部需求 → 日本,jp_exp,T9,1,1,6,0.624,0.8417,-0.0725,-0.0506,-0.4902,-0.1998,False,False
外部需求 → 日本,jp_exp,T9,1,3,0,0.6896,0.0179,-0.2057,0.7916,-0.3994,2.3681,False,False
外部需求 → 日本,jp_exp,T9,1,3,3,0.2713,0.0658,-0.3392,-0.7321,-1.1001,-1.8401,False,False
外部需求 → 日本,jp_exp,T9,1,3,6,0.0024,0.6318,-0.6839,-0.1263,-3.0335,-0.4792,True,False
外部需求 → 日本,jp_exp,T9,1,6,0,0.4877,0.8788,-0.5807,-0.0758,-0.6939,-0.1525,False,False
外部需求 → 日本,jp_exp,T9,1,6,3,0.0069,0.0509,-1.044,-0.7979,-2.6994,-1.9526,False,False
外部需求 → 日本,jp_exp,T9,1,6,6,0.0001,0.8897,-1.4167,-0.0469,-3.9675,-0.1387,True,False
外部需求 → 日本,jp_exp,T9,3,1,0,0.726,0.0132,-0.0376,0.2498,-0.3504,2.4792,False,False
外部需求 → 日本,jp_exp,T9,3,1,3,0.1201,0.0321,-0.0935,-0.279,-1.5545,-2.1432,False,False
外部需求 → 日本,jp_exp,T9,3,1,6,0.0155,0.7052,-0.1546,-0.0401,-2.4202,-0.3782,False,False
外部需求 → 日本,jp_exp,T9,3,3,0,0.5719,0.2247,-0.1715,0.2089,-0.5652,1.2141,False,False
外部需求 → 日本,jp_exp,T9,3,3,3,0.0172,0.0511,-0.3248,-0.4755,-2.3814,-1.9504,False,False
外部需求 → 日本,jp_exp,T9,3,3,6,0.001,0.1321,-0.4898,-0.2202,-3.2834,-1.506,True,False
外部需求 → 日本,jp_exp,T9,3,6,0,0.1672,0.3125,-0.5041,-0.3138,-1.3814,-1.01,False,False
外部需求 → 日本,jp_exp,T9,3,6,3,0.0006,0.0036,-0.8286,-0.6949,-3.4415,-2.908,True,True
外部需求 → 日本,jp_exp,T9,3,6,6,0.0031,0.7101,-0.828,-0.0902,-2.9604,-0.3717,True,False
外部需求 → 日本,jp_exp,T9,6,1,0,0.3169,0.8514,-0.0622,-0.0124,-1.0009,-0.1874,False,False
外部需求 → 日本,jp_exp,T9,6,1,3,0.002,0.0252,-0.1049,-0.1719,-3.0866,-2.2387,True,True
外部需求 → 日本,jp_exp,T9,6,1,6,0.0154,0.681,-0.1199,-0.0277,-2.4238,-0.4111,False,False
外部需求 → 日本,jp_exp,T9,6,3,0,0.1116,0.2707,-0.224,-0.1428,-1.5912,-1.1014,False,False
外部需求 → 日本,jp_exp,T9,6,3,3,0.0022,0.0023,-0.3409,-0.3951,-3.0633,-3.0543,True,True
外部需求 → 日本,jp_exp,T9,6,3,6,0.0096,0.6663,-0.3237,-0.0748,-2.5914,-0.4312,False,False
外部需求 → 日本,jp_exp,T9,6,6,0,0.0008,0.0161,-0.5745,-0.5673,-3.3372,-2.4068,True,True
外部需求 → 日本,jp_exp,T9,6,6,3,0.0039,0.1193,-0.6751,-0.448,-2.8867,-1.5576,False,False
外部需求 → 日本,jp_exp,T9,6,6,6,0.0588,0.5836,-0.3665,-0.1396,-1.8898,-0.5482,False,False
外部需求 → 日本,jp_exp,その他製品,1,1,0,0.9432,0.2133,-0.0038,-0.0471,-0.0712,-1.2447,False,False
外部需求 → 日本,jp_exp,その他製品,1,1,3,0.6176,0.4645,0.0195,0.0366,0.4993,0.7314,False,False
外部需求 → 日本,jp_exp,その他製品,1,1,6,0.9971,0.0143,-0.0001,0.0926,-0.0037,2.449,False,False
外部需求 → 日本,jp_exp,その他製品,1,3,0,0.8389,0.4455,0.0166,0.0403,0.2033,0.7629,False,False
外部需求 → 日本,jp_exp,その他製品,1,3,3,0.4726,0.4907,0.0428,0.0505,0.7183,0.6891,False,False
外部需求 → 日本,jp_exp,その他製品,1,3,6,0.8984,0.3714,0.0078,0.0705,0.1277,0.8938,False,False
外部需求 → 日本,jp_exp,その他製品,1,6,0,0.6112,0.3122,0.0606,0.1046,0.5084,1.0106,False,False
外部需求 → 日本,jp_exp,その他製品,1,6,3,0.448,0.3584,0.0552,0.1171,0.7587,0.9183,False,False
外部需求 → 日本,jp_exp,その他製品,1,6,6,0.731,0.4977,0.0246,0.0776,0.3437,0.6781,False,False
外部需求 → 日本,jp_exp,その他製品,3,1,0,0.891,0.6769,-0.003,0.0069,-0.1371,0.4168,False,False
外部需求 → 日本,jp_exp,その他製品,3,1,3,0.3628,0.5184,0.0151,0.0152,0.9101,0.6458,False,False
外部需求 → 日本,jp_exp,その他製品,3,1,6,0.9745,0.1416,-0.0005,0.032,-0.032,1.4699,False,False
外部需求 → 日本,jp_exp,その他製品,3,3,0,0.2726,0.0231,0.0334,0.0772,1.097,2.2726,False,False
外部需求 → 日本,jp_exp,その他製品,3,3,3,0.5773,0.3171,0.0191,0.0578,0.5573,1.0004,False,False
外部需求 → 日本,jp_exp,その他製品,3,3,6,0.7523,0.6842,0.0092,0.0267,0.3156,0.4067,False,False
外部需求 → 日本,jp_exp,その他製品,3,6,0,0.3291,0.1089,0.053,0.1263,0.9759,1.6031,False,False
外部需求 → 日本,jp_exp,その他製品,3,6,3,0.5166,0.4484,0.0292,0.0799,0.6485,0.7581,False,False
外部需求 → 日本,jp_exp,その他製品,3,6,6,0.724,0.9484,-0.0174,-0.0059,-0.3532,-0.0648,False,False
外部需求 → 日本,jp_exp,その他製品,6,1,0,0.3202,0.4932,0.0092,0.0112,0.9941,0.6853,False,False
外部需求 → 日本,jp_exp,その他製品,6,1,3,0.4394,0.1485,0.0066,0.0231,0.7732,1.4449,False,False
外部需求 → 日本,jp_exp,その他製品,6,1,6,0.9922,0.3462,-0.0001,0.0169,-0.0097,0.9419,False,False
外部需求 → 日本,jp_exp,その他製品,6,3,0,0.1807,0.0729,0.0267,0.0705,1.3387,1.7932,False,False
外部需求 → 日本,jp_exp,その他製品,6,3,3,0.5277,0.2275,0.0129,0.0499,0.6316,1.2068,False,False
外部需求 → 日本,jp_exp,その他製品,6,3,6,0.6257,0.9018,-0.0108,-0.005,-0.4878,-0.1233,False,False
外部需求 → 日本,jp_exp,その他製品,6,6,0,0.2902,0.1192,0.0403,0.1131,1.0577,1.5583,False,False
外部需求 → 日本,jp_exp,その他製品,6,6,3,0.9254,0.5189,0.0035,0.0438,0.0936,0.645,False,False
外部需求 → 日本,jp_exp,その他製品,6,6,6,0.1758,0.5696,-0.0588,-0.0458,-1.3538,-0.5686,False,False
外部需求 → 日本,jp_exp,その他金融業,1,1,0,0.4682,0.621,-0.111,0.0309,-0.7254,0.4944,False,False
外部需求 → 日本,jp_exp,その他金融業,1,1,3,0.88,0.5906,0.0191,0.0243,0.1509,0.538,False,False
外部需求 → 日本,jp_exp,その他金融業,1,1,6,0.6241,0.9564,-0.059,-0.0031,-0.49,-0.0547,False,False
外部需求 → 日本,jp_exp,その他金融業,1,3,0,0.0588,0.2034,-0.4092,0.0844,-1.8897,1.2718,False,False
外部需求 → 日本,jp_exp,その他金融業,1,3,3,0.4734,0.3554,0.1384,0.0734,0.717,0.9241,False,False
外部需求 → 日本,jp_exp,その他金融業,1,3,6,0.2377,0.7376,-0.1932,-0.0271,-1.1809,-0.3351,False,False
外部需求 → 日本,jp_exp,その他金融業,1,6,0,0.1297,0.0715,-0.3198,0.187,-1.5151,1.8026,False,False
外部需求 → 日本,jp_exp,その他金融業,1,6,3,0.8044,0.7302,-0.0505,0.0436,-0.2476,0.3449,False,False
外部需求 → 日本,jp_exp,その他金融業,1,6,6,0.1979,0.555,-0.3126,-0.0702,-1.2875,-0.5902,False,False
外部需求 → 日本,jp_exp,その他金融業,3,1,0,0.0521,0.0839,-0.1204,0.0394,-1.942,1.7282,False,False
外部需求 → 日本,jp_exp,その他金融業,3,1,3,0.4004,0.4441,0.0442,0.0202,0.841,0.7653,False,False
外部需求 → 日本,jp_exp,その他金融業,3,1,6,0.3205,0.7261,-0.0457,-0.0111,-0.9935,-0.3504,False,False
外部需求 → 日本,jp_exp,その他金融業,3,3,0,0.125,0.025,-0.1981,0.1032,-1.5339,2.2419,False,False
外部需求 → 日本,jp_exp,その他金融業,3,3,3,0.3373,0.9434,0.0963,0.0048,0.9595,0.071,False,False
外部需求 → 日本,jp_exp,その他金融業,3,3,6,0.0224,0.7213,-0.1981,0.0245,-2.2838,0.3567,False,False
外部需求 → 日本,jp_exp,その他金融業,3,6,0,0.2994,0.1931,-0.1267,0.1186,-1.0378,1.3014,False,False
外部需求 → 日本,jp_exp,その他金融業,3,6,3,0.4345,0.7595,-0.1,0.031,-0.7815,0.3062,False,False
外部需求 → 日本,jp_exp,その他金融業,3,6,6,0.3486,0.4289,-0.1343,-0.0639,-0.9373,-0.791,False,False
外部需求 → 日本,jp_exp,その他金融業,6,1,0,0.4584,0.0046,-0.0313,0.0358,-0.7416,2.8307,False,False
外部需求 → 日本,jp_exp,その他金融業,6,1,3,0.99,0.9772,-0.0004,-0.0006,-0.0125,-0.0286,False,False
外部需求 → 日本,jp_exp,その他金融業,6,1,6,0.2169,0.4759,-0.032,-0.0158,-1.2348,-0.7128,False,False
外部需求 → 日本,jp_exp,その他金融業,6,3,0,0.651,0.1531,-0.0393,0.0572,-0.4524,1.4287,False,False
外部需求 → 日本,jp_exp,その他金融業,6,3,3,0.6504,0.856,-0.0333,0.0087,-0.4532,0.1815,False,False
外部需求 → 日本,jp_exp,その他金融業,6,3,6,0.3311,0.3806,-0.0674,-0.0371,-0.9718,-0.8769,False,False
外部需求 → 日本,jp_exp,その他金融業,6,6,0,0.3454,0.3308,-0.0815,0.0714,-0.9436,0.9726,False,False
外部需求 → 日本,jp_exp,その他金融業,6,6,3,0.2532,0.6998,-0.0977,-0.0284,-1.1427,-0.3855,False,False
外部需求 → 日本,jp_exp,その他金融業,6,6,6,0.5913,0.0061,0.058,-0.1606,0.537,-2.74,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,1,0,0.365,0.9686,-0.0574,0.0027,-0.9059,0.0394,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,1,3,0.1707,0.8418,0.0684,-0.0145,1.3699,-0.1996,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,1,6,0.9012,0.9623,-0.0062,0.0035,-0.1241,0.0473,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,3,0,0.568,0.2384,0.0752,0.1186,0.571,1.179,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,3,3,0.1195,0.7668,0.1518,0.0243,1.5571,0.2965,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,3,6,0.5964,0.4512,-0.0587,-0.0772,-0.5295,-0.7534,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,6,0,0.2354,0.5297,0.2264,0.0603,1.1865,0.6284,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,6,3,0.5146,0.5015,0.091,-0.0495,0.6517,-0.6722,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,1,6,6,0.0857,0.6335,-0.2374,0.0549,-1.7187,0.4769,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,1,0,0.7548,0.1926,0.0089,0.0526,0.3123,1.3029,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,1,3,0.1873,0.7435,0.0324,-0.0104,1.3187,-0.3272,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,1,6,0.6714,0.3376,-0.0125,-0.0326,-0.4242,-0.9589,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,3,0,0.3056,0.1431,0.0816,0.0899,1.0244,1.4642,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,3,3,0.1769,0.6358,0.0786,0.0148,1.3505,0.4735,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,3,6,0.087,0.7908,-0.0863,-0.0153,-1.7115,-0.2652,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,6,0,0.111,0.1641,0.1602,0.0932,1.5939,1.3914,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,6,3,0.9073,0.968,-0.0085,-0.002,-0.1165,-0.0402,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,3,6,6,0.0787,0.1256,-0.1434,0.1101,-1.7584,1.5315,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,1,0,0.4008,0.2123,0.0152,0.0296,0.8402,1.2473,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,1,3,0.5708,0.3612,0.007,-0.0186,0.5669,-0.9131,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,1,6,0.1198,0.6954,-0.0223,0.0085,-1.5558,0.3916,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,3,0,0.1841,0.1198,0.061,0.0645,1.3281,1.5554,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,3,3,0.8748,0.9236,-0.0049,-0.0026,-0.1575,-0.0959,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,3,6,0.0521,0.163,-0.0659,0.0631,-1.9423,1.3951,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,6,0,0.2252,0.3323,0.0559,0.0544,1.2127,0.9694,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,6,3,0.11,0.2323,-0.0708,0.0647,-1.5981,1.1943,False,False
外部需求 → 日本,jp_exp,ガラス・土石製品,6,6,6,0.5534,0.2675,-0.0426,0.0634,-0.5927,1.1088,False,False
外部需求 → 日本,jp_exp,ゴム製品,1,1,0,0.1173,0.0534,-0.1501,-0.1621,-1.5664,-1.9319,False,False
外部需求 → 日本,jp_exp,ゴム製品,1,1,3,0.2147,0.1436,0.1295,0.162,1.2407,1.4625,False,False
外部需求 → 日本,jp_exp,ゴム製品,1,1,6,0.0041,0.7493,0.3151,-0.0361,2.8729,-0.3196,False,False
外部需求 → 日本,jp_exp,ゴム製品,1,3,0,0.0343,0.5934,-0.3522,0.0752,-2.1169,0.5339,False,False
外部需求 → 日本,jp_exp,ゴム製品,1,3,3,0.0022,0.055,0.3965,0.3581,3.0578,1.9188,True,True
外部需求 → 日本,jp_exp,ゴム製品,1,3,6,0.009,0.1882,0.409,-0.2669,2.6117,-1.3159,False,False
外部需求 → 日本,jp_exp,ゴム製品,1,6,0,0.8344,0.0514,0.0386,0.4462,0.209,1.9478,False,False
外部需求 → 日本,jp_exp,ゴム製品,1,6,3,0.0,0.8834,0.8062,0.0359,5.9958,0.1467,True,False
外部需求 → 日本,jp_exp,ゴム製品,1,6,6,0.0105,0.0676,0.4928,-0.4443,2.5605,-1.828,False,False
外部需求 → 日本,jp_exp,ゴム製品,3,1,0,0.1089,0.2965,-0.0782,0.0524,-1.6031,1.044,False,False
外部需求 → 日本,jp_exp,ゴム製品,3,1,3,0.0207,0.0009,0.0852,0.1404,2.3133,3.3183,False,False
外部需求 → 日本,jp_exp,ゴム製品,3,1,6,0.0175,0.2382,0.0879,-0.0954,2.3762,-1.1795,False,False
外部需求 → 日本,jp_exp,ゴム製品,3,3,0,0.5157,0.002,-0.0527,0.3232,-0.65,3.0854,False,False
外部需求 → 日本,jp_exp,ゴム製品,3,3,3,0.0,0.0487,0.3226,0.2124,4.5367,1.9709,True,True
外部需求 → 日本,jp_exp,ゴム製品,3,3,6,0.0271,0.0008,0.1829,-0.2904,2.2094,-3.3523,False,False
外部需求 → 日本,jp_exp,ゴム製品,3,6,0,0.0026,0.0001,0.2678,0.4998,3.0106,3.9401,True,True
外部需求 → 日本,jp_exp,ゴム製品,3,6,3,0.0,0.4866,0.5051,-0.0858,5.2755,-0.6958,True,False
外部需求 → 日本,jp_exp,ゴム製品,3,6,6,0.4722,0.0005,0.0693,-0.4053,0.7189,-3.4782,False,False
外部需求 → 日本,jp_exp,ゴム製品,6,1,0,0.7268,0.0014,0.0064,0.1047,0.3494,3.1888,False,False
外部需求 → 日本,jp_exp,ゴム製品,6,1,3,0.0004,0.4496,0.0708,0.0251,3.5654,0.756,True,False
外部需求 → 日本,jp_exp,ゴム製品,6,1,6,0.0458,0.0002,0.0477,-0.1106,1.9976,-3.7409,False,False
外部需求 → 日本,jp_exp,ゴム製品,6,3,0,0.0038,0.0,0.1143,0.3025,2.8913,4.8507,False,False
外部需求 → 日本,jp_exp,ゴム製品,6,3,3,0.0,0.5204,0.2016,-0.0403,4.4526,-0.6428,True,False
外部需求 → 日本,jp_exp,ゴム製品,6,3,6,0.4632,0.0015,0.0331,-0.2676,0.7336,-3.1742,False,False
外部需求 → 日本,jp_exp,ゴム製品,6,6,0,0.0,0.0047,0.3149,0.2384,4.5055,2.8285,True,True
外部需求 → 日本,jp_exp,ゴム製品,6,6,3,0.0,0.0004,0.2332,-0.2883,4.0557,-3.5105,True,False
外部需求 → 日本,jp_exp,ゴム製品,6,6,6,0.3517,0.0395,-0.053,-0.2612,-0.9313,-2.0587,False,False
外部需求 → 日本,jp_exp,サービス業,1,1,0,0.2708,0.981,0.0513,-0.0017,1.1013,-0.0238,False,False
外部需求 → 日本,jp_exp,サービス業,1,1,3,0.218,0.2502,-0.0683,-0.0833,-1.2318,-1.1499,False,False
外部需求 → 日本,jp_exp,サービス業,1,1,6,0.6468,0.195,-0.0245,0.0755,-0.4582,1.296,False,False
外部需求 → 日本,jp_exp,サービス業,1,3,0,0.2684,0.7658,-0.1575,-0.0324,-1.1067,-0.2979,False,False
外部需求 → 日本,jp_exp,サービス業,1,3,3,0.0262,0.2648,-0.1687,-0.0934,-2.2227,-1.1152,False,False
外部需求 → 日本,jp_exp,サービス業,1,3,6,0.1301,0.0428,0.1512,0.1892,1.5137,2.0254,False,False
外部需求 → 日本,jp_exp,サービス業,1,6,0,0.0352,0.503,-0.3249,-0.0876,-2.1061,-0.6697,False,False
外部需求 → 日本,jp_exp,サービス業,1,6,3,0.8988,0.5274,-0.0167,0.0809,-0.1271,0.6319,False,False
外部需求 → 日本,jp_exp,サービス業,1,6,6,0.1075,0.3631,0.2029,0.1356,1.6095,0.9094,False,False
外部需求 → 日本,jp_exp,サービス業,3,1,0,0.3486,0.795,-0.033,-0.011,-0.9373,-0.2598,False,False
外部需求 → 日本,jp_exp,サービス業,3,1,3,0.0417,0.794,-0.0373,-0.0087,-2.0367,-0.2612,False,False
外部需求 → 日本,jp_exp,サービス業,3,1,6,0.1614,0.0218,0.0342,0.0746,1.4005,2.2942,False,False
外部需求 → 日本,jp_exp,サービス業,3,3,0,0.0619,0.2331,-0.1528,-0.0958,-1.8669,-1.1923,False,False
外部需求 → 日本,jp_exp,サービス業,3,3,3,0.1667,0.2701,-0.0695,0.0699,-1.3829,1.1029,False,False
外部需求 → 日本,jp_exp,サービス業,3,3,6,0.0014,0.1039,0.0975,0.1163,3.1877,1.626,True,False
外部需求 → 日本,jp_exp,サービス業,3,6,0,0.0283,0.7635,-0.2228,-0.0346,-2.1925,-0.3009,False,False
外部需求 → 日本,jp_exp,サービス業,3,6,3,0.664,0.1266,0.0274,0.1872,0.4344,1.5277,False,False
外部需求 → 日本,jp_exp,サービス業,3,6,6,0.1275,0.465,0.094,0.071,1.524,0.7306,False,False
