family,lead,target,w,tgt,half,slope,t,n,p,hit
JP→JP,機械,銀行業,1,1,H2,0.03615,1.08925,2454,0.27604,0.49959
JP→JP,機械,電気・ガス業,1,1,H2,-0.01562,-0.48119,2454,0.63038,0.49712
JP→JP,機械,電気機器,1,1,H2,-0.02003,-1.01394,2454,0.31061,0.50164
JP→JP,機械,非鉄金属,1,1,H2,0.0544,1.62088,2454,0.10504,0.51686
JP→JP,機械,食料品,1,1,H2,-0.00375,-0.16059,2454,0.87241,0.49342
JP→JP,水産・農林業,その他製品,1,1,H2,-0.01285,-1.55445,2454,0.12008,0.49342
JP→JP,水産・農林業,その他金融業,1,1,H2,-0.00126,-0.10587,2454,0.91568,0.52262
JP→JP,水産・農林業,ガラス・土石製品,1,1,H2,0.00094,0.07725,2454,0.93843,0.50781
JP→JP,水産・農林業,ゴム製品,1,1,H2,-0.00042,-0.02238,2454,0.98214,0.50247
JP→JP,水産・農林業,サービス業,1,1,H2,-0.00407,-0.33432,2454,0.73814,0.49836
JP→JP,水産・農林業,パルプ・紙,1,1,H2,0.05527,2.6183,2454,0.00884,0.52056
JP→JP,水産・農林業,不動産業,1,1,H2,-0.002,-0.15706,2454,0.87519,0.50082
JP→JP,水産・農林業,保険業,1,1,H2,0.00539,0.29065,2454,0.77132,0.50247
JP→JP,水産・農林業,化学,1,1,H2,0.01296,1.55677,2454,0.11953,0.5185
JP→JP,水産・農林業,医薬品,1,1,H2,0.01887,1.23858,2454,0.2155,0.50452
JP→JP,水産・農林業,卸売業,1,1,H2,0.00355,0.60059,2454,0.54811,0.50288
JP→JP,水産・農林業,小売業,1,1,H2,0.01092,0.92794,2454,0.35344,0.50288
JP→JP,水産・農林業,建設業,1,1,H2,0.0059,0.49279,2454,0.62216,0.50452
JP→JP,水産・農林業,情報・通信業,1,1,H2,-0.00519,-0.39469,2454,0.69307,0.49507
JP→JP,水産・農林業,機械,1,1,H2,-0.00621,-0.58757,2454,0.55682,0.50863
JP→JP,水産・農林業,海運業,1,1,H2,0.03887,1.17527,2454,0.23989,0.51933
JP→JP,水産・農林業,石油・石炭製品,1,1,H2,-0.02206,-0.78855,2454,0.43037,0.49424
JP→JP,水産・農林業,精密機器,1,1,H2,0.00324,0.27797,2454,0.78104,0.49753
JP→JP,水産・農林業,繊維製品,1,1,H2,0.00102,0.08322,2454,0.93368,0.48191
JP→JP,水産・農林業,証券、商品先物取引業,1,1,H2,-0.02623,-1.70503,2454,0.08819,0.49589
JP→JP,水産・農林業,輸送用機器,1,1,H2,-0.01069,-0.70194,2454,0.48272,0.49054
JP→JP,水産・農林業,金属製品,1,1,H2,-0.01872,-1.77967,2454,0.07513,0.50082
JP→JP,水産・農林業,鉄鋼,1,1,H2,-0.00364,-0.22294,2454,0.82358,0.50206
JP→JP,水産・農林業,鉱業,1,1,H2,-0.02836,-1.18304,2454,0.23679,0.49877
JP→JP,水産・農林業,銀行業,1,1,H2,-0.00258,-0.13341,2454,0.89387,0.51028
JP→JP,水産・農林業,電気・ガス業,1,1,H2,0.00777,0.38379,2454,0.70113,0.50535
JP→JP,水産・農林業,電気機器,1,1,H2,-0.00098,-0.08179,2454,0.93482,0.51398
JP→JP,水産・農林業,非鉄金属,1,1,H2,-0.03291,-1.56953,2454,0.11653,0.50699
JP→JP,水産・農林業,食料品,1,1,H2,0.00334,0.21076,2454,0.83307,0.49589
JP→JP,海運業,その他製品,1,1,H2,0.00087,0.20522,2454,0.8374,0.48684
JP→JP,海運業,その他金融業,1,1,H2,-0.00142,-0.23261,2454,0.81606,0.49548
JP→JP,海運業,ガラス・土石製品,1,1,H2,0.00115,0.19523,2454,0.84522,0.5111
JP→JP,海運業,ゴム製品,1,1,H2,0.0018,0.19656,2454,0.84417,0.50905
JP→JP,海運業,サービス業,1,1,H2,-0.01533,-2.46137,2454,0.01384,0.48191
JP→JP,海運業,パルプ・紙,1,1,H2,0.00869,0.82327,2454,0.41036,0.48684
JP→JP,海運業,不動産業,1,1,H2,-0.00234,-0.35301,2454,0.72408,0.49013
JP→JP,海運業,保険業,1,1,H2,0.02312,2.45685,2454,0.01402,0.53125
JP→JP,海運業,化学,1,1,H2,-0.00252,-0.62481,2454,0.53209,0.49794
JP→JP,海運業,医薬品,1,1,H2,0.00245,0.31883,2454,0.74985,0.49877
JP→JP,海運業,卸売業,1,1,H2,0.00428,1.40176,2454,0.16099,0.51439
JP→JP,海運業,小売業,1,1,H2,0.00256,0.46755,2454,0.6401,0.49877
JP→JP,海運業,建設業,1,1,H2,0.00157,0.29324,2454,0.76934,0.50206
JP→JP,海運業,情報・通信業,1,1,H2,-0.01248,-1.62857,2454,0.1034,0.49424
JP→JP,海運業,機械,1,1,H2,0.00221,0.43823,2454,0.66122,0.50535
JP→JP,海運業,水産・農林業,1,1,H2,0.00256,0.29591,2454,0.7673,0.50863
JP→JP,海運業,石油・石炭製品,1,1,H2,-0.00347,-0.23949,2454,0.81073,0.49178
JP→JP,海運業,精密機器,1,1,H2,0.00332,0.58779,2454,0.55667,0.50658
JP→JP,海運業,繊維製品,1,1,H2,-0.00465,-0.71575,2454,0.47414,0.5
JP→JP,海運業,証券、商品先物取引業,1,1,H2,0.02001,2.47287,2454,0.0134,0.53454
JP→JP,海運業,輸送用機器,1,1,H2,9e-05,0.01165,2454,0.99071,0.49959
JP→JP,海運業,金属製品,1,1,H2,-0.00061,-0.11319,2454,0.90988,0.48602
JP→JP,海運業,鉄鋼,1,1,H2,0.00538,0.60454,2454,0.54548,0.50617
JP→JP,海運業,鉱業,1,1,H2,0.00275,0.23953,2454,0.8107,0.50452
JP→JP,海運業,銀行業,1,1,H2,0.01341,1.2906,2454,0.19684,0.5037
JP→JP,海運業,電気・ガス業,1,1,H2,0.02205,2.12547,2454,0.03355,0.50452
JP→JP,海運業,電気機器,1,1,H2,-0.00227,-0.38248,2454,0.7021,0.50576
JP→JP,海運業,非鉄金属,1,1,H2,0.00463,0.47932,2454,0.63171,0.51439
JP→JP,海運業,食料品,1,1,H2,0.00849,1.196,2454,0.2317,0.49918
JP→JP,石油・石炭製品,その他製品,1,1,H2,-0.00362,-0.73785,2454,0.46061,0.50123
JP→JP,石油・石炭製品,その他金融業,1,1,H2,-0.01343,-1.91698,2454,0.05524,0.48849
JP→JP,石油・石炭製品,ガラス・土石製品,1,1,H2,-0.00386,-0.5611,2454,0.57473,0.48355
JP→JP,石油・石炭製品,ゴム製品,1,1,H2,-0.01275,-1.18122,2454,0.23752,0.48972
JP→JP,石油・石炭製品,サービス業,1,1,H2,0.00714,1.03047,2454,0.30279,0.50452
JP→JP,石油・石炭製品,パルプ・紙,1,1,H2,0.01356,1.12945,2454,0.25871,0.49959
JP→JP,石油・石炭製品,不動産業,1,1,H2,-0.01118,-1.45093,2454,0.1468,0.48808
JP→JP,石油・石炭製品,保険業,1,1,H2,-0.00301,-0.2702,2454,0.78701,0.50863
JP→JP,石油・石炭製品,化学,1,1,H2,-0.00604,-1.33436,2454,0.18208,0.48849
JP→JP,石油・石炭製品,医薬品,1,1,H2,0.00684,0.79563,2454,0.42625,0.49013
JP→JP,石油・石炭製品,卸売業,1,1,H2,0.00182,0.53048,2454,0.59578,0.5148
JP→JP,石油・石炭製品,小売業,1,1,H2,0.00578,0.91136,2454,0.36211,0.50576
JP→JP,石油・石炭製品,建設業,1,1,H2,-0.00186,-0.30074,2454,0.76361,0.48273
JP→JP,石油・石炭製品,情報・通信業,1,1,H2,0.01529,1.95086,2454,0.05107,0.53002
JP→JP,石油・石炭製品,機械,1,1,H2,-0.00465,-0.76719,2454,0.44297,0.49342
JP→JP,石油・石炭製品,水産・農林業,1,1,H2,-0.00322,-0.31345,2454,0.75394,0.5
JP→JP,石油・石炭製品,海運業,1,1,H2,0.01346,0.6463,2454,0.51808,0.50329
JP→JP,石油・石炭製品,精密機器,1,1,H2,0.00517,0.83145,2454,0.40572,0.50535
JP→JP,石油・石炭製品,繊維製品,1,1,H2,0.00133,0.19169,2454,0.84798,0.4963
JP→JP,石油・石炭製品,証券、商品先物取引業,1,1,H2,0.01077,1.18748,2454,0.23504,0.50781
JP→JP,石油・石炭製品,輸送用機器,1,1,H2,-0.01158,-1.40002,2454,0.16151,0.48931
JP→JP,石油・石炭製品,金属製品,1,1,H2,-0.00473,-0.79135,2454,0.42874,0.49548
JP→JP,石油・石炭製品,鉄鋼,1,1,H2,-0.0065,-0.69369,2454,0.48788,0.50411
JP→JP,石油・石炭製品,鉱業,1,1,H2,-0.01175,-0.81407,2454,0.41561,0.48026
JP→JP,石油・石炭製品,銀行業,1,1,H2,0.00242,0.20926,2454,0.83424,0.48355
JP→JP,石油・石炭製品,電気・ガス業,1,1,H2,0.00323,0.27215,2454,0.78551,0.50576
JP→JP,石油・石炭製品,電気機器,1,1,H2,-0.00271,-0.40332,2454,0.68671,0.49301
JP→JP,石油・石炭製品,非鉄金属,1,1,H2,-0.00179,-0.16268,2454,0.87077,0.50493
JP→JP,石油・石炭製品,食料品,1,1,H2,0.00326,0.38499,2454,0.70025,0.49794
JP→JP,精密機器,その他製品,1,1,H2,0.02169,1.63159,2454,0.10276,0.50987
JP→JP,精密機器,その他金融業,1,1,H2,0.03095,1.61641,2454,0.106,0.50123
JP→JP,精密機器,ガラス・土石製品,1,1,H2,-0.01346,-0.70328,2454,0.48188,0.49301
JP→JP,精密機器,ゴム製品,1,1,H2,-0.06189,-2.21291,2454,0.0269,0.48355
JP→JP,精密機器,サービス業,1,1,H2,-0.00134,-0.07252,2454,0.94219,0.49753
JP→JP,精密機器,パルプ・紙,1,1,H2,-0.00404,-0.12698,2454,0.89896,0.49095
JP→JP,精密機器,不動産業,1,1,H2,-0.02136,-1.05582,2454,0.29105,0.4852
JP→JP,精密機器,保険業,1,1,H2,0.01671,0.56504,2454,0.57204,0.49342
JP→JP,精密機器,化学,1,1,H2,0.00554,0.44229,2454,0.65828,0.49219
JP→JP,精密機器,医薬品,1,1,H2,0.03194,1.40679,2454,0.15949,0.50699
JP→JP,精密機器,卸売業,1,1,H2,-0.00175,-0.18192,2454,0.85565,0.50863
JP→JP,精密機器,小売業,1,1,H2,-0.01687,-0.92161,2454,0.35673,0.48972
JP→JP,精密機器,建設業,1,1,H2,-0.01103,-0.59905,2454,0.54914,0.4963
JP→JP,精密機器,情報・通信業,1,1,H2,0.00682,0.30688,2454,0.75893,0.50411
JP→JP,精密機器,機械,1,1,H2,0.00083,0.04837,2454,0.96143,0.51028
JP→JP,精密機器,水産・農林業,1,1,H2,0.0032,0.11435,2454,0.90896,0.47985
JP→JP,精密機器,海運業,1,1,H2,-0.0511,-1.03405,2454,0.30111,0.50617
JP→JP,精密機器,石油・石炭製品,1,1,H2,-0.015,-0.34925,2454,0.7269,0.51645
JP→JP,精密機器,繊維製品,1,1,H2,-0.01186,-0.65241,2454,0.51414,0.49836
JP→JP,精密機器,証券、商品先物取引業,1,1,H2,-0.00974,-0.40455,2454,0.68581,0.47944
JP→JP,精密機器,輸送用機器,1,1,H2,-0.0248,-1.0932,2454,0.27431,0.48314
JP→JP,精密機器,金属製品,1,1,H2,-0.01303,-0.78719,2454,0.43117,0.48684
JP→JP,精密機器,鉄鋼,1,1,H2,-0.01931,-0.80451,2454,0.4211,0.48972
JP→JP,精密機器,鉱業,1,1,H2,-0.01779,-0.48462,2454,0.62794,0.51768
JP→JP,精密機器,銀行業,1,1,H2,0.01289,0.38517,2454,0.70011,0.49137
JP→JP,精密機器,電気・ガス業,1,1,H2,0.00653,0.21344,2454,0.83098,0.50781
JP→JP,精密機器,電気機器,1,1,H2,-0.00019,-0.01015,2454,0.9919,0.51069
JP→JP,精密機器,非鉄金属,1,1,H2,0.02818,0.87358,2454,0.38235,0.48561
JP→JP,精密機器,食料品,1,1,H2,0.00509,0.22179,2454,0.82448,0.49424
JP→JP,繊維製品,その他製品,1,1,H2,-0.0087,-0.72252,2454,0.46998,0.5
JP→JP,繊維製品,その他金融業,1,1,H2,-0.00139,-0.07807,2454,0.93778,0.50123
JP→JP,繊維製品,ガラス・土石製品,1,1,H2,0.00307,0.18261,2454,0.8551,0.49794
JP→JP,繊維製品,ゴム製品,1,1,H2,-0.0157,-0.58967,2454,0.55541,0.48191
JP→JP,繊維製品,サービス業,1,1,H2,0.01802,1.02848,2454,0.30373,0.51316
JP→JP,繊維製品,パルプ・紙,1,1,H2,-0.02069,-0.71131,2454,0.47689,0.49424
JP→JP,繊維製品,不動産業,1,1,H2,-0.00138,-0.07133,2454,0.94313,0.49424
JP→JP,繊維製品,保険業,1,1,H2,0.01616,0.60977,2454,0.54201,0.49671
JP→JP,繊維製品,化学,1,1,H2,-0.00099,-0.08426,2454,0.93285,0.49794
JP→JP,繊維製品,医薬品,1,1,H2,-0.02087,-0.97894,2454,0.32761,0.49219
JP→JP,繊維製品,卸売業,1,1,H2,0.01335,1.59393,2454,0.11095,0.49548
JP→JP,繊維製品,小売業,1,1,H2,0.03211,2.08357,2454,0.0372,0.51768
JP→JP,繊維製品,建設業,1,1,H2,-0.00359,-0.21547,2454,0.8294,0.49137
JP→JP,繊維製品,情報・通信業,1,1,H2,0.03209,1.6341,2454,0.10224,0.50411
JP→JP,繊維製品,機械,1,1,H2,-0.03014,-2.05235,2454,0.04014,0.4889
JP→JP,繊維製品,水産・農林業,1,1,H2,-0.00381,-0.15285,2454,0.87852,0.50452
JP→JP,繊維製品,海運業,1,1,H2,-0.05992,-1.23246,2454,0.21778,0.49383
JP→JP,繊維製品,石油・石炭製品,1,1,H2,0.06381,1.60961,2454,0.10748,0.50658
JP→JP,繊維製品,精密機器,1,1,H2,-0.01768,-1.13131,2454,0.25792,0.49507
JP→JP,繊維製品,証券、商品先物取引業,1,1,H2,-0.03952,-1.7287,2454,0.08386,0.49095
JP→JP,繊維製品,輸送用機器,1,1,H2,-0.01214,-0.55336,2454,0.58002,0.49877
JP→JP,繊維製品,金属製品,1,1,H2,-0.01386,-0.90384,2454,0.36608,0.48273
JP→JP,繊維製品,鉄鋼,1,1,H2,0.00767,0.31875,2454,0.74992,0.50781
JP→JP,繊維製品,鉱業,1,1,H2,0.06016,1.75091,2454,0.07996,0.50863
JP→JP,繊維製品,銀行業,1,1,H2,-0.03251,-1.11666,2454,0.26414,0.51275
JP→JP,繊維製品,電気・ガス業,1,1,H2,-0.01834,-0.63486,2454,0.52552,0.49301
JP→JP,繊維製品,電気機器,1,1,H2,-0.00409,-0.25182,2454,0.80118,0.50247
JP→JP,繊維製品,非鉄金属,1,1,H2,-0.00377,-0.13753,2454,0.89061,0.49712
JP→JP,繊維製品,食料品,1,1,H2,-0.00707,-0.3411,2454,0.73303,0.49507
JP→JP,証券、商品先物取引業,その他製品,1,1,H2,0.01016,1.07753,2454,0.28125,0.50164
JP→JP,証券、商品先物取引業,その他金融業,1,1,H2,-0.01194,-0.81936,2454,0.41258,0.4889
JP→JP,証券、商品先物取引業,ガラス・土石製品,1,1,H2,-0.00818,-0.61117,2454,0.54109,0.50206
JP→JP,証券、商品先物取引業,ゴム製品,1,1,H2,0.0235,1.17666,2454,0.23933,0.52303
JP→JP,証券、商品先物取引業,サービス業,1,1,H2,0.00514,0.38021,2454,0.70379,0.4852
JP→JP,証券、商品先物取引業,パルプ・紙,1,1,H2,-0.01806,-0.79183,2454,0.42846,0.50247
JP→JP,証券、商品先物取引業,不動産業,1,1,H2,0.01,0.68519,2454,0.49322,0.50987
JP→JP,証券、商品先物取引業,保険業,1,1,H2,0.00249,0.11578,2454,0.90782,0.49836
JP→JP,証券、商品先物取引業,化学,1,1,H2,-0.02235,-2.61753,2454,0.00886,0.49794
JP→JP,証券、商品先物取引業,医薬品,1,1,H2,0.01768,1.0588,2454,0.28969,0.49794
JP→JP,証券、商品先物取引業,卸売業,1,1,H2,-0.00391,-0.60033,2454,0.54829,0.48725
JP→JP,証券、商品先物取引業,小売業,1,1,H2,0.01282,1.03363,2454,0.30131,0.51275
JP→JP,証券、商品先物取引業,建設業,1,1,H2,-0.00941,-0.77956,2454,0.43565,0.49301
JP→JP,証券、商品先物取引業,情報・通信業,1,1,H2,0.00607,0.36403,2454,0.71584,0.49178
JP→JP,証券、商品先物取引業,機械,1,1,H2,-0.00383,-0.32079,2454,0.74837,0.48725
JP→JP,証券、商品先物取引業,水産・農林業,1,1,H2,-0.00249,-0.13112,2454,0.89568,0.50288
JP→JP,証券、商品先物取引業,海運業,1,1,H2,-0.04604,-1.17496,2454,0.24001,0.49054
JP→JP,証券、商品先物取引業,石油・石炭製品,1,1,H2,0.02551,0.80969,2454,0.41812,0.50247
JP→JP,証券、商品先物取引業,精密機器,1,1,H2,-0.02024,-1.66704,2454,0.09551,0.48766
JP→JP,証券、商品先物取引業,繊維製品,1,1,H2,0.00771,0.52784,2454,0.59761,0.49836
JP→JP,証券、商品先物取引業,輸送用機器,1,1,H2,0.01557,0.89073,2454,0.37307,0.50946
JP→JP,証券、商品先物取引業,金属製品,1,1,H2,-0.02101,-1.7937,2454,0.07286,0.49178
JP→JP,証券、商品先物取引業,鉄鋼,1,1,H2,-0.01905,-1.02215,2454,0.30671,0.48725
JP→JP,証券、商品先物取引業,鉱業,1,1,H2,0.0059,0.22553,2454,0.82157,0.49219
JP→JP,証券、商品先物取引業,銀行業,1,1,H2,0.0168,0.70915,2454,0.47823,0.50206
JP→JP,証券、商品先物取引業,電気・ガス業,1,1,H2,0.03937,1.63582,2454,0.10188,0.50946
JP→JP,証券、商品先物取引業,電気機器,1,1,H2,-0.01451,-1.10658,2454,0.26848,0.48355
JP→JP,証券、商品先物取引業,非鉄金属,1,1,H2,-0.00619,-0.28467,2454,0.7759,0.49877
JP→JP,証券、商品先物取引業,食料品,1,1,H2,0.01121,0.67464,2454,0.4999,0.51069
JP→JP,輸送用機器,その他製品,1,1,H2,0.00475,0.50972,2454,0.61024,0.49918
JP→JP,輸送用機器,その他金融業,1,1,H2,-0.00613,-0.44354,2454,0.65737,0.48232
JP→JP,輸送用機器,ガラス・土石製品,1,1,H2,0.00551,0.40206,2454,0.68764,0.50863
JP→JP,輸送用機器,ゴム製品,1,1,H2,-0.01715,-0.78718,2454,0.43117,0.49507
JP→JP,輸送用機器,サービス業,1,1,H2,0.00877,0.63665,2454,0.52435,0.50247
JP→JP,輸送用機器,パルプ・紙,1,1,H2,-0.03644,-1.59229,2454,0.11132,0.48191
JP→JP,輸送用機器,不動産業,1,1,H2,-0.00512,-0.33724,2454,0.73594,0.49836
JP→JP,輸送用機器,保険業,1,1,H2,0.01785,0.81972,2454,0.41238,0.52056
JP→JP,輸送用機器,化学,1,1,H2,-0.01182,-1.3093,2454,0.19043,0.4963
JP→JP,輸送用機器,医薬品,1,1,H2,0.00264,0.15443,2454,0.87727,0.50288
JP→JP,輸送用機器,卸売業,1,1,H2,0.0021,0.31577,2454,0.75218,0.48067
JP→JP,輸送用機器,小売業,1,1,H2,0.00623,0.47025,2454,0.63817,0.50288
JP→JP,輸送用機器,建設業,1,1,H2,-0.03436,-2.7099,2454,0.00673,0.48067
JP→JP,輸送用機器,情報・通信業,1,1,H2,0.01937,1.16872,2454,0.24252,0.50082
JP→JP,輸送用機器,機械,1,1,H2,-0.00539,-0.4579,2454,0.64702,0.49054
JP→JP,輸送用機器,水産・農林業,1,1,H2,0.00119,0.05914,2454,0.95284,0.49465
JP→JP,輸送用機器,海運業,1,1,H2,-0.04037,-0.98454,2454,0.32485,0.50781
JP→JP,輸送用機器,石油・石炭製品,1,1,H2,0.03324,1.08285,2454,0.27887,0.51727
JP→JP,輸送用機器,精密機器,1,1,H2,-0.00794,-0.58956,2454,0.55549,0.50822
JP→JP,輸送用機器,繊維製品,1,1,H2,0.00555,0.39036,2454,0.69627,0.49918
JP→JP,輸送用機器,証券、商品先物取引業,1,1,H2,0.00862,0.47464,2454,0.63504,0.49753
JP→JP,輸送用機器,金属製品,1,1,H2,-0.00167,-0.13889,2454,0.88954,0.49836
JP→JP,輸送用機器,鉄鋼,1,1,H2,0.00412,0.2056,2454,0.8371,0.50123
JP→JP,輸送用機器,鉱業,1,1,H2,0.01766,0.65665,2454,0.5114,0.50206
JP→JP,輸送用機器,銀行業,1,1,H2,-0.0136,-0.59622,2454,0.55103,0.49794
JP→JP,輸送用機器,電気・ガス業,1,1,H2,-0.02597,-1.11568,2454,0.26456,0.48972
JP→JP,輸送用機器,電気機器,1,1,H2,0.00931,0.71522,2454,0.47448,0.50247
JP→JP,輸送用機器,非鉄金属,1,1,H2,0.02183,0.93743,2454,0.34854,0.50863
JP→JP,輸送用機器,食料品,1,1,H2,0.00227,0.12962,2454,0.89686,0.50164
JP→JP,金属製品,その他製品,1,1,H2,0.00368,0.25781,2454,0.79655,0.51604
JP→JP,金属製品,その他金融業,1,1,H2,0.00659,0.32457,2454,0.74551,0.49671
JP→JP,金属製品,ガラス・土石製品,1,1,H2,0.00988,0.50225,2454,0.61549,0.49671
JP→JP,金属製品,ゴム製品,1,1,H2,0.00524,0.1644,2454,0.86942,0.51028
JP→JP,金属製品,サービス業,1,1,H2,-0.00745,-0.37594,2454,0.70696,0.49712
JP→JP,金属製品,パルプ・紙,1,1,H2,-0.03061,-0.87864,2454,0.3796,0.48972
JP→JP,金属製品,不動産業,1,1,H2,-0.01249,-0.59539,2454,0.55158,0.51357
JP→JP,金属製品,保険業,1,1,H2,0.00531,0.16908,2454,0.86574,0.50781
JP→JP,金属製品,化学,1,1,H2,-0.0119,-0.89139,2454,0.37272,0.49836
JP→JP,金属製品,医薬品,1,1,H2,0.01495,0.58488,2454,0.55863,0.50411
JP→JP,金属製品,卸売業,1,1,H2,0.00492,0.49002,2454,0.62412,0.48438
JP→JP,金属製品,小売業,1,1,H2,0.0006,0.0329,2454,0.97376,0.50493
JP→JP,金属製品,建設業,1,1,H2,-0.03,-1.49851,2454,0.134,0.48684
JP→JP,金属製品,情報・通信業,1,1,H2,0.00636,0.2739,2454,0.78416,0.50781
JP→JP,金属製品,機械,1,1,H2,0.00658,0.37962,2454,0.70423,0.50164
JP→JP,金属製品,水産・農林業,1,1,H2,0.03192,1.07827,2454,0.28091,0.50576
JP→JP,金属製品,海運業,1,1,H2,-0.04821,-0.82706,2454,0.4082,0.49507
JP→JP,金属製品,石油・石炭製品,1,1,H2,-0.01294,-0.2623,2454,0.79309,0.50041
JP→JP,金属製品,精密機器,1,1,H2,-0.01408,-0.76802,2454,0.44247,0.50617
JP→JP,金属製品,繊維製品,1,1,H2,-0.0338,-1.64394,2454,0.10019,0.5037
JP→JP,金属製品,証券、商品先物取引業,1,1,H2,-0.01343,-0.52851,2454,0.59714,0.48396
JP→JP,金属製品,輸送用機器,1,1,H2,0.01861,0.76138,2454,0.44643,0.51809
JP→JP,金属製品,鉄鋼,1,1,H2,-0.01563,-0.56599,2454,0.5714,0.50082
JP→JP,金属製品,鉱業,1,1,H2,-0.00811,-0.20844,2454,0.83488,0.48684
JP→JP,金属製品,銀行業,1,1,H2,-0.00048,-0.01457,2454,0.98837,0.50987
JP→JP,金属製品,電気・ガス業,1,1,H2,0.00505,0.15504,2454,0.87679,0.50987
JP→JP,金属製品,電気機器,1,1,H2,0.00989,0.50022,2454,0.61692,0.50617
JP→JP,金属製品,非鉄金属,1,1,H2,0.00452,0.13709,2454,0.89096,0.50658
JP→JP,金属製品,食料品,1,1,H2,0.01845,0.77829,2454,0.4364,0.50781
JP→JP,鉄鋼,その他製品,1,1,H2,-0.00321,-0.37315,2454,0.70903,0.49342
JP→JP,鉄鋼,その他金融業,1,1,H2,-0.01726,-1.30977,2454,0.19027,0.4963
JP→JP,鉄鋼,ガラス・土石製品,1,1,H2,0.00131,0.10685,2454,0.91491,0.50041
JP→JP,鉄鋼,ゴム製品,1,1,H2,-0.02485,-1.30637,2454,0.19143,0.4926
JP→JP,鉄鋼,サービス業,1,1,H2,-0.01667,-1.35987,2454,0.17387,0.4926
JP→JP,鉄鋼,パルプ・紙,1,1,H2,0.01492,0.67811,2454,0.4977,0.48766
JP→JP,鉄鋼,不動産業,1,1,H2,-0.0143,-1.05782,2454,0.29014,0.49507
JP→JP,鉄鋼,保険業,1,1,H2,0.02894,1.52001,2454,0.12851,0.51398
JP→JP,鉄鋼,化学,1,1,H2,-0.00859,-1.07089,2454,0.28422,0.48643
JP→JP,鉄鋼,医薬品,1,1,H2,0.04001,2.62976,2454,0.00854,0.5185
JP→JP,鉄鋼,卸売業,1,1,H2,0.00914,1.51726,2454,0.1292,0.51604
JP→JP,鉄鋼,小売業,1,1,H2,0.01059,0.94508,2454,0.34462,0.50452
JP→JP,鉄鋼,建設業,1,1,H2,-0.01354,-1.20936,2454,0.22653,0.48808
JP→JP,鉄鋼,情報・通信業,1,1,H2,-0.00334,-0.23117,2454,0.81718,0.51234
JP→JP,鉄鋼,機械,1,1,H2,-0.00928,-0.92365,2454,0.35567,0.48725
JP→JP,鉄鋼,水産・農林業,1,1,H2,0.04321,2.35515,2454,0.01851,0.51521
JP→JP,鉄鋼,海運業,1,1,H2,0.02876,0.75024,2454,0.45311,0.50452
JP→JP,鉄鋼,石油・石炭製品,1,1,H2,0.01656,0.59823,2454,0.54969,0.49671
JP→JP,鉄鋼,精密機器,1,1,H2,0.00197,0.1699,2454,0.86509,0.50329
JP→JP,鉄鋼,繊維製品,1,1,H2,0.01469,1.16079,2454,0.24573,0.50411
JP→JP,鉄鋼,証券、商品先物取引業,1,1,H2,0.00608,0.36244,2454,0.71702,0.49013
JP→JP,鉄鋼,輸送用機器,1,1,H2,-0.00238,-0.15263,2454,0.87869,0.47903
JP→JP,鉄鋼,金属製品,1,1,H2,-0.01912,-1.8042,2454,0.0712,0.48109
JP→JP,鉄鋼,鉱業,1,1,H2,-0.00252,-0.10344,2454,0.91761,0.49959
JP→JP,鉄鋼,銀行業,1,1,H2,0.03339,1.59809,2454,0.11002,0.51357
JP→JP,鉄鋼,電気・ガス業,1,1,H2,0.02608,1.25933,2454,0.20791,0.51439
JP→JP,鉄鋼,電気機器,1,1,H2,-0.01564,-1.34618,2454,0.17824,0.48766
JP→JP,鉄鋼,非鉄金属,1,1,H2,-0.0067,-0.3526,2454,0.72439,0.50206
JP→JP,鉄鋼,食料品,1,1,H2,0.01473,1.00166,2454,0.31651,0.49342
JP→JP,鉱業,その他製品,1,1,H2,-0.00584,-1.00727,2454,0.3138,0.48232
JP→JP,鉱業,その他金融業,1,1,H2,-0.01185,-1.40589,2454,0.15976,0.48273
JP→JP,鉱業,ガラス・土石製品,1,1,H2,-0.00254,-0.2969,2454,0.76655,0.4926
JP→JP,鉱業,ゴム製品,1,1,H2,-0.01719,-1.25763,2454,0.20852,0.48972
JP→JP,鉱業,サービス業,1,1,H2,0.00458,0.55632,2454,0.57799,0.49712
