target,combo,k,signs,disc_auc,val_auc,val_ba,p,g1,g2,g3
T1_breakout,M1 + R3,2,−−,0.548,0.4778,0.4707,0.5859,False,False,False
T1_breakout,M1 + R4,2,−−,0.5113,0.5743,0.5287,0.0508,False,True,True
T1_breakout,M1 + R5,2,−−,0.55,0.4958,0.5159,0.44,False,False,False
T1_breakout,M1 + C1,2,−+,0.5418,0.4926,0.5275,0.4652,False,False,False
T1_breakout,M1 + C2,2,−+,0.5248,0.5616,0.4992,0.0794,False,True,True
T1_breakout,M1 + V1,2,−−,0.5172,0.5915,0.6054,0.0264,False,True,True
T1_breakout,M1 + U1,2,−+,0.5159,0.468,0.4802,0.6627,False,False,False
T1_breakout,M1 + U2,2,−−,0.4821,0.4448,0.4807,0.8173,False,False,False
T1_breakout,M1 + T1,2,−−,0.5328,0.5516,0.5594,0.11,False,True,True
T1_breakout,M1 + T2,2,−−,0.5388,0.5041,0.5039,0.3754,False,True,False
T1_breakout,M1 + T3,2,−−,0.5459,0.475,0.5013,0.6081,False,False,False
T1_breakout,M1 + E1,2,−−,0.5726,0.5152,0.5197,0.2961,False,True,False
T1_breakout,M1 + E2,2,−−,0.5423,0.4547,0.4568,0.7585,False,False,False
T1_breakout,M1 + E3,2,−−,0.4944,0.5931,0.5616,0.0249,False,False,True
T1_breakout,M1 + E4,2,−+,0.575,0.5339,0.5303,0.1853,False,True,False
T1_breakout,M1 + H1,2,−−,0.4898,0.5335,0.5244,0.187,False,False,False
T1_breakout,M1 + S01,2,−+,0.5595,0.5482,0.5286,0.1225,False,True,False
T1_breakout,M1 + S02,2,−−,0.5142,0.4598,0.4908,0.7236,False,False,False
T1_breakout,M1 + S03,2,−+,0.5299,0.5509,0.5326,0.1125,False,True,True
T1_breakout,M1 + S04,2,−−,0.5415,0.523,0.5236,0.2463,False,True,False
T1_breakout,M1 + S05,2,−+,0.5731,0.4652,0.4333,0.6841,False,False,False
T1_breakout,M1 + S06,2,−+,0.548,0.5602,0.5401,0.0831,False,True,True
T1_breakout,M1 + S07,2,−−,0.4802,0.4697,0.4863,0.6501,False,False,False
T1_breakout,M1 + S08,2,−−,0.5006,0.4555,0.4574,0.7533,False,False,False
T1_breakout,M1 + S09,2,−−,0.5272,0.4946,0.5,0.4498,False,False,False
T1_breakout,M1 + S10,2,−−,0.5344,0.5285,0.5067,0.2142,False,True,False
T1_breakout,M1 + S11,2,−−,0.5105,0.5328,0.5321,0.1907,False,True,False
T1_breakout,M1 + S12,2,−+,0.5099,0.5024,0.4769,0.3885,False,True,False
T1_breakout,M1 + S13,2,−+,0.5027,0.4732,0.4906,0.6227,False,False,False
T1_breakout,M1 + S14,2,−+,0.53,0.5841,0.5834,0.0351,False,True,True
T1_breakout,M1 + S15,2,−−,0.5016,0.5301,0.5382,0.2052,False,True,False
T1_breakout,M1 + E5,2,−+,,0.54,,0.156,False,False,False
T1_breakout,M1 + S16,2,−+,0.4874,0.4921,0.4981,0.4692,False,False,False
T1_breakout,M2 + M3,2,+−,0.5323,0.5806,0.5414,0.0401,False,True,True
T1_breakout,M2 + M4,2,+−,0.5152,0.5485,0.5154,0.1211,False,True,False
T1_breakout,M2 + M5,2,+−,0.5352,0.5666,0.5164,0.067,False,True,True
T1_breakout,M2 + M6,2,++,0.5346,0.5637,0.5716,0.0738,False,True,True
T1_breakout,M2 + R1,2,+−,0.5368,0.5828,0.5661,0.0369,False,True,True
T1_breakout,M2 + R2,2,++,0.5161,0.5763,0.5861,0.0471,False,True,True
T1_breakout,M2 + R3,2,+−,0.5452,0.5796,0.5613,0.0417,False,True,True
T1_breakout,M2 + R4,2,+−,0.5262,0.6251,0.571,0.0073,False,True,True
T1_breakout,M2 + R5,2,+−,0.5336,0.5801,0.5302,0.0409,False,True,True
T1_breakout,M2 + C1,2,++,0.5333,0.6103,0.5148,0.0126,False,True,True
T1_breakout,M2 + C2,2,++,0.5382,0.6308,0.5594,0.0059,False,True,True
T1_breakout,M2 + V1,2,+−,0.5249,0.6034,0.5434,0.0165,False,True,True
T1_breakout,M2 + U1,2,++,0.527,0.5684,0.5256,0.0629,False,True,True
T1_breakout,M2 + U2,2,+−,0.5118,0.5147,0.5041,0.2997,False,True,False
T1_breakout,M2 + T1,2,+−,0.551,0.5919,0.5548,0.0261,False,True,True
T1_breakout,M2 + T2,2,+−,0.5333,0.6092,0.5663,0.0131,False,True,True
T1_breakout,M2 + T3,2,+−,0.5503,0.5586,0.5455,0.0879,False,True,True
T1_breakout,M2 + E1,2,+−,0.5714,0.5863,0.5752,0.0325,False,True,True
T1_breakout,M2 + E2,2,+−,0.5347,0.5539,0.5795,0.1024,False,True,True
T1_breakout,M2 + E3,2,+−,0.5372,0.6353,0.6127,0.0051,False,True,True
T1_breakout,M2 + E4,2,++,0.5703,0.597,0.5432,0.0214,False,True,True
T1_breakout,M2 + H1,2,+−,0.5117,0.5807,0.5071,0.0399,False,True,True
T1_breakout,M2 + S01,2,++,0.5819,0.6144,0.5969,0.0108,False,True,True
T1_breakout,M2 + S02,2,+−,0.5121,0.5447,0.5351,0.1361,False,True,False
T1_breakout,M2 + S03,2,++,0.5417,0.6078,0.5594,0.0139,False,True,True
T1_breakout,M2 + S04,2,+−,0.5393,0.5843,0.5514,0.0348,False,True,True
T1_breakout,M2 + S05,2,++,0.5686,0.5517,0.5172,0.1097,False,True,True
T1_breakout,M2 + S06,2,++,0.5573,0.6238,0.5543,0.0076,False,True,True
T1_breakout,M2 + S07,2,+−,0.5472,0.5427,0.5176,0.144,False,True,False
T1_breakout,M2 + S08,2,+−,0.5624,0.5341,0.5184,0.1839,False,True,False
T1_breakout,M2 + S09,2,+−,0.5845,0.5617,0.5372,0.0791,False,True,True
T1_breakout,M2 + S10,2,+−,0.5364,0.5791,0.5491,0.0425,False,True,True
T1_breakout,M2 + S11,2,+−,0.5647,0.5922,0.5623,0.0258,False,True,True
T1_breakout,M2 + S12,2,++,0.5553,0.5659,0.5439,0.0684,False,True,True
T1_breakout,M2 + S13,2,++,0.5495,0.5674,0.5426,0.065,False,True,True
T1_breakout,M2 + S14,2,++,0.5772,0.6382,0.6103,0.0047,False,True,True
T1_breakout,M2 + S15,2,+−,0.5304,0.5836,0.5718,0.0358,False,True,True
T1_breakout,M2 + E5,2,++,,0.5967,,0.0216,False,False,True
T1_breakout,M2 + S16,2,++,0.4794,0.5869,0.5753,0.0317,False,False,True
T1_breakout,M3 + M4,2,−−,0.5229,0.5041,0.5046,0.3757,False,True,False
T1_breakout,M3 + M5,2,−−,0.5573,0.5065,0.5,0.3586,False,True,False
T1_breakout,M3 + M6,2,−+,0.5705,0.491,0.5333,0.4779,False,False,False
T1_breakout,M3 + R1,2,−−,0.5591,0.4809,0.4779,0.5605,False,False,False
T1_breakout,M3 + R2,2,−+,0.5475,0.492,0.5327,0.4707,False,False,False
T1_breakout,M3 + R3,2,−−,0.5963,0.4696,0.4433,0.6507,False,False,False
T1_breakout,M3 + R4,2,−−,0.5531,0.5592,0.5208,0.0861,False,True,True
T1_breakout,M3 + R5,2,−−,0.57,0.5027,0.4959,0.3864,False,True,False
T1_breakout,M3 + C1,2,−+,0.5597,0.4845,0.489,0.5313,False,False,False
T1_breakout,M3 + C2,2,−+,0.5529,0.5446,0.5226,0.1364,False,True,False
T1_breakout,M3 + V1,2,−−,0.5405,0.5806,0.5261,0.04,False,True,True
T1_breakout,M3 + U1,2,−+,0.5733,0.4856,0.4627,0.5228,False,False,False
T1_breakout,M3 + U2,2,−−,0.5294,0.4402,0.5248,0.8412,False,False,False
T1_breakout,M3 + T1,2,−−,0.5706,0.5421,0.5524,0.1466,False,True,False
T1_breakout,M3 + T2,2,−−,0.5528,0.4959,0.4819,0.4396,False,False,False
T1_breakout,M3 + T3,2,−−,0.5724,0.4694,0.4752,0.6522,False,False,False
T1_breakout,M3 + E1,2,−−,0.6125,0.5139,0.4793,0.3053,False,True,False
T1_breakout,M3 + E2,2,−−,0.5577,0.4483,0.4762,0.7979,False,False,False
T1_breakout,M3 + E3,2,−−,0.5428,0.5855,0.5621,0.0334,False,True,True
T1_breakout,M3 + E4,2,−+,0.5803,0.5329,0.5158,0.1902,False,True,False
T1_breakout,M3 + H1,2,−−,0.5464,0.5106,0.532,0.3282,False,True,False
T1_breakout,M3 + S01,2,−+,0.5837,0.5462,0.5084,0.1301,False,True,False
T1_breakout,M3 + S02,2,−−,0.5227,0.4648,0.4783,0.6874,False,False,False
T1_breakout,M3 + S03,2,−+,0.5539,0.5449,0.5457,0.1351,False,True,False
T1_breakout,M3 + S04,2,−−,0.5656,0.5142,0.5272,0.303,False,True,False
T1_breakout,M3 + S05,2,−+,0.6056,0.464,0.5044,0.6934,False,False,False
T1_breakout,M3 + S06,2,−+,0.5678,0.5476,0.5614,0.1246,False,True,False
T1_breakout,M3 + S07,2,−−,0.5131,0.4707,0.4543,0.6424,False,False,False
T1_breakout,M3 + S08,2,−−,0.532,0.4549,0.43,0.757,False,False,False
T1_breakout,M3 + S09,2,−−,0.5728,0.4959,0.5018,0.4393,False,False,False
T1_breakout,M3 + S10,2,−−,0.542,0.5079,0.5146,0.3485,False,True,False
T1_breakout,M3 + S11,2,−−,0.5391,0.5327,0.5194,0.1911,False,True,False
T1_breakout,M3 + S12,2,−+,0.5315,0.4994,0.5144,0.4115,False,False,False
T1_breakout,M3 + S13,2,−+,0.5852,0.472,0.4876,0.6324,False,False,False
T1_breakout,M3 + S14,2,−+,0.5465,0.5731,0.5557,0.0532,False,True,True
T1_breakout,M3 + S15,2,−−,0.5341,0.5199,0.5016,0.2653,False,True,False
T1_breakout,M3 + E5,2,−+,,0.5381,,0.1644,False,False,False
T1_breakout,M3 + S16,2,−+,0.5575,0.4832,0.4631,0.5423,False,False,False
T1_breakout,M4 + M5,2,−−,0.5789,0.512,0.53,0.3187,False,True,False
T1_breakout,M4 + M6,2,−+,0.5164,0.5005,0.4796,0.4031,False,True,False
T1_breakout,M4 + R1,2,−−,0.5347,0.5026,0.4796,0.3868,False,True,False
T1_breakout,M4 + R2,2,−+,0.5084,0.4925,0.5036,0.4664,False,False,False
T1_breakout,M4 + R3,2,−−,0.5298,0.5038,0.5136,0.3779,False,True,False
T1_breakout,M4 + R4,2,−−,0.5217,0.5417,0.5154,0.1482,False,True,False
T1_breakout,M4 + R5,2,−−,0.547,0.509,0.5191,0.3397,False,True,False
T1_breakout,M4 + C1,2,−+,0.5443,0.4946,0.5058,0.4493,False,False,False
T1_breakout,M4 + C2,2,−+,0.5378,0.5333,0.54,0.188,False,True,False
T1_breakout,M4 + V1,2,−−,0.5088,0.5518,0.5551,0.1093,False,True,True
T1_breakout,M4 + U1,2,−+,0.5019,0.4846,0.4753,0.5309,False,False,False
T1_breakout,M4 + U2,2,−−,0.4916,0.4645,0.4682,0.6892,False,False,False
T1_breakout,M4 + T1,2,−−,0.5238,0.53,0.5393,0.206,False,True,False
T1_breakout,M4 + T2,2,−−,0.538,0.504,0.4889,0.3765,False,True,False
T1_breakout,M4 + T3,2,−−,0.5226,0.4919,0.5172,0.4714,False,False,False
T1_breakout,M4 + E1,2,−−,0.5364,0.5187,0.5186,0.2732,False,True,False
T1_breakout,M4 + E2,2,−−,0.5422,0.4743,0.4669,0.6138,False,False,False
T1_breakout,M4 + E3,2,−−,0.4727,0.5553,0.564,0.0979,False,False,True
T1_breakout,M4 + E4,2,−+,0.5857,0.5155,0.5121,0.2946,False,True,False
T1_breakout,M4 + H1,2,−−,0.5179,0.5296,0.5085,0.2081,False,True,False
T1_breakout,M4 + S01,2,−+,0.5489,0.5396,0.5507,0.1577,False,True,False
T1_breakout,M4 + S02,2,−−,0.5112,0.4666,0.4585,0.6741,False,False,False
T1_breakout,M4 + S03,2,−+,0.522,0.5337,0.5282,0.1863,False,True,False
T1_breakout,M4 + S04,2,−−,0.5245,0.5053,0.5196,0.3672,False,True,False
T1_breakout,M4 + S05,2,−+,0.5502,0.4727,0.461,0.6265,False,False,False
T1_breakout,M4 + S06,2,−+,0.5471,0.5331,0.5081,0.189,False,True,False
T1_breakout,M4 + S07,2,−−,0.476,0.4813,0.477,0.558,False,False,False
T1_breakout,M4 + S08,2,−−,0.4932,0.469,0.4513,0.6553,False,False,False
T1_breakout,M4 + S09,2,−−,0.5164,0.4928,0.5058,0.4638,False,False,False
T1_breakout,M4 + S10,2,−−,0.5469,0.5391,0.5324,0.1602,False,True,False
T1_breakout,M4 + S11,2,−−,0.494,0.5067,0.4808,0.357,False,False,False
T1_breakout,M4 + S12,2,−+,0.4997,0.493,0.4803,0.4622,False,False,False
T1_breakout,M4 + S13,2,−+,0.4808,0.4702,0.4635,0.646,False,False,False
T1_breakout,M4 + S14,2,−+,0.5278,0.5461,0.5355,0.1303,False,True,False
T1_breakout,M4 + S15,2,−−,0.4867,0.5048,0.5194,0.3707,False,False,False
T1_breakout,M4 + E5,2,−+,,0.5353,,0.178,False,False,False
T1_breakout,M4 + S16,2,−+,0.4726,0.4984,0.4807,0.4192,False,False,False
T1_breakout,M5 + M6,2,−+,0.5756,0.4995,0.5148,0.4105,False,False,False
T1_breakout,M5 + R1,2,−−,0.5587,0.4731,0.5238,0.6229,False,False,False
T1_breakout,M5 + R2,2,−+,0.5842,0.4854,0.4401,0.524,False,False,False
T1_breakout,M5 + R3,2,−−,0.5644,0.4878,0.5,0.5044,False,False,False
T1_breakout,M5 + R4,2,−−,0.5496,0.5459,0.5003,0.131,False,True,False
T1_breakout,M5 + R5,2,−−,0.5443,0.5142,0.5,0.303,False,True,False
T1_breakout,M5 + C1,2,−+,0.5589,0.4915,0.5,0.474,False,False,False
T1_breakout,M5 + C2,2,−+,0.5685,0.55,0.5025,0.1156,False,True,True
T1_breakout,M5 + V1,2,−−,0.5588,0.5727,0.4869,0.0539,False,True,True
T1_breakout,M5 + U1,2,−+,0.5446,0.4806,0.5174,0.5637,False,False,False
T1_breakout,M5 + U2,2,−−,0.5317,0.4518,0.5,0.7768,False,False,False
T1_breakout,M5 + T1,2,−−,0.5799,0.5404,0.5,0.1542,False,True,False
T1_breakout,M5 + T2,2,−−,0.5747,0.5025,0.5164,0.3875,False,True,False
T1_breakout,M5 + T3,2,−−,0.5909,0.4819,0.5059,0.5524,False,False,False
T1_breakout,M5 + E1,2,−−,0.6023,0.5156,0.5215,0.2936,False,True,False
T1_breakout,M5 + E2,2,−−,0.5634,0.4558,0.4974,0.7511,False,False,False
T1_breakout,M5 + E3,2,−−,0.5931,0.5887,0.5053,0.0296,False,True,True
T1_breakout,M5 + E4,2,−+,0.5841,0.5409,0.5,0.152,False,True,False
T1_breakout,M5 + H1,2,−−,0.5415,0.5118,0.5179,0.3197,False,True,False
T1_breakout,M5 + S01,2,−+,0.5867,0.5481,0.5201,0.1227,False,True,False
T1_breakout,M5 + S02,2,−−,0.513,0.4677,0.4976,0.6653,False,False,False
T1_breakout,M5 + S03,2,−+,0.5548,0.5431,0.5256,0.1424,False,True,False
T1_breakout,M5 + S04,2,−−,0.5371,0.5163,0.5077,0.2893,False,True,False
T1_breakout,M5 + S05,2,−+,0.6044,0.4656,0.497,0.6814,False,False,False
T1_breakout,M5 + S06,2,−+,0.5514,0.5436,0.5251,0.1404,False,True,False
T1_breakout,M5 + S07,2,−−,0.5365,0.4781,0.4897,0.5837,False,False,False
T1_breakout,M5 + S08,2,−−,0.5562,0.4599,0.4867,0.7227,False,False,False
T1_breakout,M5 + S09,2,−−,0.575,0.4955,0.5278,0.4426,False,False,False
T1_breakout,M5 + S10,2,−−,0.5375,0.5151,0.4915,0.2974,False,True,False
T1_breakout,M5 + S11,2,−−,0.5731,0.5312,0.5033,0.1994,False,True,False
T1_breakout,M5 + S12,2,−+,0.559,0.5014,0.5005,0.3961,False,True,False
T1_breakout,M5 + S13,2,−+,0.5655,0.4964,0.5234,0.4356,False,False,False
T1_breakout,M5 + S14,2,−+,0.5701,0.5659,0.5061,0.0685,False,True,True
T1_breakout,M5 + S15,2,−−,0.5781,0.526,0.515,0.2284,False,True,False
T1_breakout,M5 + E5,2,−+,,0.5191,,0.2706,False,False,False
T1_breakout,M5 + S16,2,−+,0.5173,0.5056,0.4972,0.3651,False,True,False
T1_breakout,M6 + R1,2,+−,0.5506,0.5045,0.4936,0.373,False,True,False
T1_breakout,M6 + R2,2,++,0.5323,0.5031,0.4821,0.383,False,True,False
T1_breakout,M6 + R3,2,+−,0.5766,0.5122,0.4604,0.3171,False,True,False
T1_breakout,M6 + R4,2,+−,0.5411,0.5581,0.5784,0.0894,False,True,True
T1_breakout,M6 + R5,2,+−,0.5697,0.4967,0.485,0.4328,False,False,False
T1_breakout,M6 + C1,2,++,0.5602,0.4994,0.5046,0.4116,False,False,False
T1_breakout,M6 + C2,2,++,0.5329,0.5572,0.5439,0.0919,False,True,True
T1_breakout,M6 + V1,2,+−,0.5273,0.5763,0.5754,0.0473,False,True,True
T1_breakout,M6 + U1,2,++,0.5299,0.4497,0.462,0.7897,False,False,False
T1_breakout,M6 + U2,2,+−,0.5211,0.4578,0.4758,0.7376,False,False,False
T1_breakout,M6 + T1,2,+−,0.5579,0.5588,0.5584,0.0873,False,True,True
T1_breakout,M6 + T2,2,+−,0.5576,0.5148,0.4697,0.2993,False,True,False
T1_breakout,M6 + T3,2,+−,0.5488,0.4801,0.495,0.5671,False,False,False
T1_breakout,M6 + E1,2,+−,0.6101,0.5269,0.5172,0.2234,False,True,False
T1_breakout,M6 + E2,2,+−,0.5659,0.4716,0.4558,0.6356,False,False,False
T1_breakout,M6 + E3,2,+−,0.5159,0.6163,0.5951,0.0101,False,True,True
T1_breakout,M6 + E4,2,++,0.5854,0.5481,0.5769,0.1227,False,True,False
T1_breakout,M6 + H1,2,+−,0.5509,0.5898,0.5458,0.0284,False,True,True
T1_breakout,M6 + S01,2,++,0.5743,0.5512,0.5322,0.1112,False,True,True
T1_breakout,M6 + S02,2,+−,0.5339,0.4596,0.4689,0.725,False,False,False
T1_breakout,M6 + S03,2,++,0.5575,0.5542,0.5427,0.1014,False,True,True
T1_breakout,M6 + S04,2,+−,0.5469,0.5188,0.5142,0.2726,False,True,False
T1_breakout,M6 + S05,2,++,0.5764,0.4724,0.4599,0.6289,False,False,False
T1_breakout,M6 + S06,2,++,0.5743,0.5596,0.5253,0.085,False,True,True
T1_breakout,M6 + S07,2,+−,0.5214,0.4731,0.4966,0.6229,False,False,False
T1_breakout,M6 + S08,2,+−,0.5327,0.4659,0.477,0.6792,False,False,False
T1_breakout,M6 + S09,2,+−,0.5394,0.4963,0.5016,0.4357,False,False,False
T1_breakout,M6 + S10,2,+−,0.5532,0.5293,0.5277,0.2098,False,True,False
T1_breakout,M6 + S11,2,+−,0.5023,0.5351,0.5254,0.1792,False,True,False
T1_breakout,M6 + S12,2,++,0.5304,0.5034,0.4936,0.381,False,True,False
T1_breakout,M6 + S13,2,++,0.5482,0.476,0.4979,0.6006,False,False,False
T1_breakout,M6 + S14,2,++,0.567,0.5834,0.5706,0.0361,False,True,True
T1_breakout,M6 + S15,2,+−,0.517,0.5294,0.5533,0.2094,False,True,False
T1_breakout,M6 + E5,2,++,,0.5428,,0.1436,False,False,False
T1_breakout,M6 + S16,2,++,0.4944,0.4959,0.5,0.4396,False,False,False
T1_breakout,R1 + R2,2,−+,0.5441,0.4711,0.4622,0.6393,False,False,False
T1_breakout,R1 + R3,2,−−,0.5611,0.4658,0.4922,0.6798,False,False,False
T1_breakout,R1 + R4,2,−−,0.54,0.5029,0.5456,0.385,False,True,False
T1_breakout,R1 + R5,2,−−,0.5651,0.4875,0.485,0.5067,False,False,False
T1_breakout,R1 + C1,2,−+,0.5487,0.4809,0.5149,0.5605,False,False,False
T1_breakout,R1 + C2,2,−+,0.5314,0.5221,0.5207,0.2513,False,True,False
T1_breakout,R1 + V1,2,−−,0.5315,0.5571,0.5662,0.0925,False,True,True
T1_breakout,R1 + U1,2,−+,0.5409,0.4819,0.4985,0.5531,False,False,False
T1_breakout,R1 + U2,2,−−,0.5295,0.4533,0.478,0.7673,False,False,False
T1_breakout,R1 + T1,2,−−,0.5513,0.5341,0.5544,0.1844,False,True,False
T1_breakout,R1 + T2,2,−−,0.5438,0.4969,0.4885,0.4317,False,False,False
T1_breakout,R1 + T3,2,−−,0.571,0.4579,0.463,0.7369,False,False,False
T1_breakout,R1 + E1,2,−−,0.6089,0.5117,0.5173,0.3204,False,True,False
T1_breakout,R1 + E2,2,−−,0.5481,0.4618,0.4493,0.7093,False,False,False
T1_breakout,R1 + E3,2,−−,0.5456,0.5642,0.5354,0.0726,False,True,True
T1_breakout,R1 + E4,2,−+,0.5867,0.5223,0.5241,0.2502,False,True,False
T1_breakout,R1 + H1,2,−−,0.5478,0.5146,0.4944,0.3006,False,True,False
T1_breakout,R1 + S01,2,−+,0.6134,0.5327,0.5286,0.1912,False,True,False
T1_breakout,R1 + S02,2,−−,0.5698,0.4631,0.4616,0.6999,False,False,False
T1_breakout,R1 + S03,2,−+,0.6058,0.5386,0.5344,0.1624,False,True,False
T1_breakout,R1 + S04,2,−−,0.6084,0.5115,0.5396,0.3221,False,True,False
T1_breakout,R1 + S05,2,−+,0.6324,0.4695,0.4936,0.6517,False,False,False
T1_breakout,R1 + S06,2,−+,0.6078,0.5378,0.5499,0.1663,False,True,False
T1_breakout,R1 + S07,2,−−,0.5335,0.4693,0.4746,0.6528,False,False,False
T1_breakout,R1 + S08,2,−−,0.5597,0.4562,0.4769,0.7487,False,False,False
T1_breakout,R1 + S09,2,−−,0.5828,0.4917,0.5043,0.4725,False,False,False
T1_breakout,R1 + S10,2,−−,0.5875,0.5102,0.5422,0.3314,False,True,False
T1_breakout,R1 + S11,2,−−,0.5701,0.5324,0.5417,0.193,False,True,False
T1_breakout,R1 + S12,2,−+,0.5508,0.4963,0.5071,0.4359,False,False,False
T1_breakout,R1 + S13,2,−+,0.5779,0.4917,0.5081,0.4728,False,False,False
T1_breakout,R1 + S14,2,−+,0.5768,0.5574,0.5372,0.0914,False,True,True
T1_breakout,R1 + S15,2,−−,0.58,0.5231,0.5227,0.2454,False,True,False
T1_breakout,R1 + E5,2,−+,,0.4935,,0.4581,False,False,False
T1_breakout,R1 + S16,2,−+,0.5532,0.4857,0.4807,0.5216,False,False,False
T1_breakout,R2 + R3,2,+−,0.5702,0.4568,0.4649,0.7441,False,False,False
T1_breakout,R2 + R4,2,+−,0.5335,0.4904,0.4946,0.4833,False,False,False
T1_breakout,R2 + R5,2,+−,0.5909,0.5044,0.518,0.3737,False,True,False
T1_breakout,R2 + C1,2,++,0.554,0.474,0.4445,0.6159,False,False,False
T1_breakout,R2 + C2,2,++,0.527,0.5218,0.489,0.2536,False,True,False
T1_breakout,R2 + V1,2,+−,0.5247,0.5693,0.5917,0.0608,False,True,True
T1_breakout,R2 + U1,2,++,0.5585,0.4738,0.4855,0.618,False,False,False
T1_breakout,R2 + U2,2,+−,0.5316,0.4373,0.4854,0.855,False,False,False
T1_breakout,R2 + T1,2,+−,0.5617,0.5655,0.5456,0.0693,False,True,True
T1_breakout,R2 + T2,2,+−,0.5439,0.4874,0.505,0.5079,False,False,False
T1_breakout,R2 + T3,2,+−,0.5455,0.4689,0.4993,0.656,False,False,False
T1_breakout,R2 + E1,2,+−,0.6084,0.5047,0.5166,0.3717,False,True,False
T1_breakout,R2 + E2,2,+−,0.5312,0.4626,0.4513,0.7038,False,False,False
T1_breakout,R2 + E3,2,+−,0.5609,0.5559,0.5505,0.0962,False,True,True
T1_breakout,R2 + E4,2,++,0.5769,0.5036,0.4859,0.3797,False,True,False
T1_breakout,R2 + H1,2,+−,0.5355,0.5021,0.5315,0.3905,False,True,False
T1_breakout,R2 + S01,2,++,0.628,0.5315,0.5326,0.1978,False,True,False
T1_breakout,R2 + S02,2,+−,0.5775,0.4504,0.4935,0.7853,False,False,False
T1_breakout,R2 + S03,2,++,0.6028,0.5351,0.5045,0.1795,False,True,False
T1_breakout,R2 + S04,2,+−,0.6085,0.5106,0.5117,0.3285,False,True,False
T1_breakout,R2 + S05,2,++,0.643,0.4646,0.4703,0.6886,False,False,False
T1_breakout,R2 + S06,2,++,0.6129,0.5471,0.4896,0.1263,False,True,False
T1_breakout,R2 + S07,2,+−,0.5422,0.451,0.4629,0.7815,False,False,False
T1_breakout,R2 + S08,2,+−,0.5502,0.4461,0.4582,0.8105,False,False,False
T1_breakout,R2 + S09,2,+−,0.5972,0.4868,0.4788,0.5128,False,False,False
T1_breakout,R2 + S10,2,+−,0.592,0.4946,0.5046,0.4497,False,False,False
T1_breakout,R2 + S11,2,+−,0.5683,0.5131,0.5124,0.3109,False,True,False
T1_breakout,R2 + S12,2,++,0.5599,0.492,0.4979,0.4701,False,False,False
T1_breakout,R2 + S13,2,++,0.6117,0.4766,0.4816,0.5956,False,False,False
T1_breakout,R2 + S14,2,++,0.5735,0.5652,0.5459,0.0701,False,True,True
T1_breakout,R2 + S15,2,+−,0.5582,0.5072,0.5029,0.353,False,True,False
T1_breakout,R2 + E5,2,++,,0.5233,,0.2445,False,False,False
T1_breakout,R2 + S16,2,++,0.5591,0.4779,0.4941,0.5855,False,False,False
T1_breakout,R3 + R4,2,−−,0.5523,0.5491,0.5412,0.119,False,True,False
T1_breakout,R3 + R5,2,−−,0.5883,0.4905,0.4956,0.4822,False,False,False
T1_breakout,R3 + C1,2,−+,0.5606,0.4708,0.489,0.6419,False,False,False
T1_breakout,R3 + C2,2,−+,0.5504,0.5488,0.5114,0.1202,False,True,False
T1_breakout,R3 + V1,2,−−,0.5407,0.5715,0.5482,0.0563,False,True,True
T1_breakout,R3 + U1,2,−+,0.5766,0.4563,0.4594,0.7477,False,False,False
T1_breakout,R3 + U2,2,−−,0.5301,0.4516,0.4772,0.7782,False,False,False
T1_breakout,R3 + T1,2,−−,0.558,0.5382,0.5547,0.1641,False,True,False
T1_breakout,R3 + T2,2,−−,0.5513,0.4878,0.4652,0.5048,False,False,False
T1_breakout,R3 + T3,2,−−,0.5729,0.4638,0.4557,0.695,False,False,False
T1_breakout,R3 + E1,2,−−,0.6092,0.508,0.5176,0.3475,False,True,False
T1_breakout,R3 + E2,2,−−,0.5738,0.4367,0.4273,0.8579,False,False,False
T1_breakout,R3 + E3,2,−−,0.5181,0.5898,0.5366,0.0283,False,True,True
T1_breakout,R3 + E4,2,−+,0.5864,0.5171,0.4636,0.2837,False,True,False
T1_breakout,R3 + H1,2,−−,0.5686,0.5099,0.5168,0.3333,False,True,False
T1_breakout,R3 + S01,2,−+,0.5867,0.5434,0.5242,0.141,False,True,False
T1_breakout,R3 + S02,2,−−,0.5278,0.454,0.4584,0.7626,False,False,False
T1_breakout,R3 + S03,2,−+,0.5498,0.5452,0.5461,0.134,False,True,False
T1_breakout,R3 + S04,2,−−,0.5743,0.5115,0.5163,0.3217,False,True,False
T1_breakout,R3 + S05,2,−+,0.6013,0.4612,0.4735,0.7138,False,False,False
T1_breakout,R3 + S06,2,−+,0.5656,0.5485,0.5452,0.1213,False,True,False
T1_breakout,R3 + S07,2,−−,0.5059,0.47,0.4641,0.6476,False,False,False
T1_breakout,R3 + S08,2,−−,0.5289,0.4527,0.4576,0.7712,False,False,False
T1_breakout,R3 + S09,2,−−,0.5679,0.4854,0.4952,0.5241,False,False,False
